,f,max
0.0,3139.909214579552,
1.0,4868.967032054255,
2.0,1233.921647650977,
3.0,1072.7730094984324,
4.0,691.4305743222651,
5.0,1588.0682074108904,
6.0,1003.8176484631953,
7.0,843.5080981113806,
8.0,381.35644075357027,
9.0,1003.9739083238458,
10.0,924.4520794774022,
11.0,366.82927973205284,
12.0,1409.3273478729363,1409.3273478729363
13.0,718.4553969551988,
14.0,520.6780380173873,
15.0,712.9605261514274,
16.0,378.24248468099944,
17.0,597.4402802211408,
18.0,350.470309879895,
19.0,460.0141229593554,
20.0,365.8127596271055,
21.0,397.52604749051034,
22.0,545.037964499516,
23.0,1169.16815086467,
24.0,602.6249627847621,
25.0,224.77389153686553,
26.0,413.9415966986906,
27.0,980.7376662026749,
28.0,787.9428073481208,
29.0,397.5450015999202,
30.0,1231.2687132899973,
31.0,958.42443216871,
32.0,732.1339447442033,
33.0,458.9129716944661,
34.0,723.5451992005344,
35.0,290.1301233793786,
36.0,932.2410122552006,
37.0,423.22177895911733,
38.0,553.0536081380221,
39.0,811.4613380996059,
40.0,659.9575802722662,
41.0,180.30396544231837,
42.0,164.07197980644128,
43.0,435.51460553475835,
44.0,1324.2157863922318,1324.2157863922318
45.0,881.5632580146324,
46.0,1134.6481850072687,1134.6481850072687
47.0,774.822791858601,
48.0,749.241479223744,
49.0,91.45977024875016,
50.0,1034.9150990969579,
51.0,310.33863057455994,
52.0,965.6213032603015,
53.0,552.4088435423075,
54.0,700.3707371238897,
55.0,660.5928929483549,
56.0,1082.3966916509949,1082.3966916509949
57.0,445.2247627296388,
58.0,193.22466896413914,
59.0,240.24123568082362,
60.0,453.00453007679016,
61.0,768.128778941965,
62.0,574.7288220818865,
63.0,102.18857916599521,
64.0,449.1608816553583,
65.0,228.1004959801563,
66.0,662.7619224753736,
67.0,365.43910267810264,
68.0,792.9409183364343,
69.0,526.4956671415529,
70.0,636.1532673809389,
71.0,117.5051380802083,
72.0,421.0293750514469,
73.0,375.2985946868104,
74.0,402.6470784840655,
75.0,914.3153859761695,914.3153859761695
76.0,705.8910100245838,
77.0,115.62425857356722,
78.0,538.5739012537605,
79.0,382.6058576348019,
80.0,460.51156822796315,
81.0,583.1961163118549,
82.0,468.4964553613948,
