,0
2013-05-11,-126475.20973890265
2013-05-12,-147777.43485793698
2013-05-13,-75432.10310385397
2013-05-14,-75485.86249392576
2013-05-15,-128772.15717224478
2013-05-16,-215427.97181652268
2013-05-17,-266055.0672653353
2013-05-18,-135354.83021982046
2013-05-19,-174343.0975772962
2013-05-20,-144156.31810451986
2013-05-21,-121594.38316188443
2013-05-22,116380.67993474375
2013-05-23,-78627.00643821366
2013-05-24,-268831.9562563347
2013-05-25,15642.883696018489
2013-05-26,51012.50579666375
2013-05-27,-146662.00331696955
2013-05-28,-261655.81224550435
2013-05-29,-138981.1391011026
2013-05-30,-119743.86882789695
2013-05-31,133867.934607657
2013-06-01,38759.38407227913
2013-06-02,45541.12778604435
2013-06-03,-161189.55549673198
2013-06-04,-266737.35822783207
2013-06-05,-342371.5883625437
2013-06-06,-322791.0773785148
2013-06-07,-278863.80360009806
2013-06-08,-231733.52033524375
2013-06-09,-265003.9214260957
2013-06-10,-337090.646786437
2013-06-11,-365376.87034706736
2013-06-12,-115730.37467615961
2013-06-13,52118.002635843215
2013-06-14,-131481.57309441007
2013-06-15,29911.135067481417
2013-06-16,-50679.77886330634
2013-06-17,-218233.34501393622
2013-06-18,-159937.70277311525
2013-06-19,-211373.78561050416
2013-06-20,-281291.3228474622
2013-06-21,59484.006819575836
2013-06-22,106042.70338959323
2013-06-23,75564.49716576117
2013-06-24,-143157.40094571744
2013-06-25,-130669.65785616948
2013-06-26,-581.5514707557086
2013-06-27,-111910.1470774578
2013-06-28,-102755.67553617153
2013-06-29,46525.954781205066
2013-06-30,-132718.21965152945
2013-07-01,-74750.69786639829
2013-07-02,-278779.94358088094
2013-07-03,-188839.40165394626
2013-07-04,-269708.4469405992
2013-07-05,-280015.9782879996
2013-07-06,-277760.09048351634
2013-07-07,-273539.7769089264
2013-07-08,-276836.2006640781
2013-07-09,-287888.9098070979
2013-07-10,-129713.4775444278
2013-07-11,-200121.57943445732
2013-07-12,-285530.44878287497
2013-07-13,-235286.46816509904
2013-07-14,-226210.84806213313
2013-07-15,-188945.03326373448
2013-07-16,-235952.67378628696
2013-07-17,-233001.9093984041
2013-07-18,-193574.6188739021
2013-07-19,-99783.08609867323
2013-07-20,-212678.2127616663
2013-07-21,-237814.11110809562
2013-07-22,-226031.7435668492
2013-07-23,-190272.42555839353
2013-07-24,-153982.34288191996
2013-07-25,-236541.43950693644
2013-07-26,-214138.34480659102
2013-07-27,-208279.71288600675
2013-07-28,-178120.61485163943
2013-07-29,-236017.22646851404
2013-07-30,-70138.00734401289
2013-07-31,-77089.94786476919
2013-08-01,-204090.32998960032
2013-08-02,-113640.99649442159
2013-08-03,-108394.07617550936
2013-08-04,-217693.4960109803
2013-08-05,-164503.3049931358
2013-08-06,-147143.11731284217
2013-08-07,-204160.7977858651
2013-08-08,-132893.39216600495
2013-08-09,-183972.45758242393
2013-08-10,-116677.30766969488
2013-08-11,-16149.605684131677
2013-08-12,-67076.8569336722
2013-08-13,58458.07571856236
2013-08-14,-5592.338841608926
2013-08-15,-210378.0779934959
2013-08-16,-169536.6632924842
2013-08-17,-143342.16135161277
2013-08-18,-16474.981237439424
2013-08-19,-154440.09620880568
2013-08-20,-191000.72708761427
2013-08-21,-185686.78902296373
2013-08-22,-196785.35477826823
2013-08-23,-7914.653372829714
2013-08-24,84995.24501465885
2013-08-25,124946.65622265129
2013-08-26,48648.07852224001
2013-08-27,-137544.81175653212
2013-08-28,-158291.58683739562
2013-08-29,-234035.82131183843
2013-08-30,-228685.91168915943
2013-08-31,-65205.77329059223
2013-09-01,49869.40316378413
2013-09-02,108260.79236513162
2013-09-03,-167968.96979614705
2013-09-04,-171060.81958052993
2013-09-05,-24659.528131479332
2013-09-06,-40818.00657389053
2013-09-07,-196820.42592656965
2013-09-08,-132786.02953126005
2013-09-09,-105690.34069766104
2013-09-10,-61427.242328197324
2013-09-11,-54108.94933607775
2013-09-12,-183465.59923181857
2013-09-13,-190199.6215506915
2013-09-14,-104364.12743765311
2013-09-15,91730.85755677035
2013-09-16,156659.0328255868
2013-09-17,46042.87548512209
2013-09-18,-53232.483199448834
2013-09-19,-198880.76217162432
2013-09-20,-201438.0124799181
2013-09-21,-268478.02421693126
2013-09-22,-86664.89293493226
2013-09-23,-228536.7262004322
2013-09-24,-243640.02012514733
2013-09-25,-200446.9780099591
2013-09-26,-100473.87965104179
2013-09-27,-114886.0151050057
2013-09-28,-51965.428553336526
2013-09-29,60590.59282766316
2013-09-30,160285.61600527636
2013-10-01,100653.34137729439
2013-10-02,47295.48367436719
2013-10-03,26583.863817889065
2013-10-04,21488.267374206458
2013-10-05,-243617.61656084147
2013-10-06,-181865.17615629704
2013-10-07,-159824.61273827194
2013-10-08,-204683.990103849
2013-10-09,32801.76406220871
2013-10-10,-186394.24944027897
2013-10-11,173332.9564606639
2013-10-12,74164.16469790942
2013-10-13,-64828.612152050606
2013-10-14,-110700.42071317173
2013-10-15,-157469.7241752519
2013-10-16,-226581.26706426524
2013-10-17,168734.88942408402
2013-10-18,-98280.76088657975
2013-10-19,-15645.630619884567
2013-10-20,23549.989290136393
2013-10-21,22597.92053990469
2013-10-22,79732.48798870764
2013-10-23,139718.0118697968
2013-10-24,41015.16907096474
2013-10-25,48234.101818048264
2013-10-26,12211.443567707185
2013-10-27,179908.03228421908
2013-10-28,238111.27076417
2013-10-29,177203.13575489106
2013-10-30,92206.14028368008
2013-10-31,44899.684688521855
2013-11-01,-30267.400811919775
2013-11-02,26621.06378659483
2013-11-03,132706.43369184845
2013-11-04,29172.897082783136
2013-11-05,75962.3611691971
2013-11-06,70473.92273437117
2013-11-07,-48721.49541542903
2013-11-08,-90971.2957735079
2013-11-09,148238.24183650786
2013-11-10,49509.66301688379
2013-11-11,-81644.35272881576
2013-11-12,98614.73911129103
2013-11-13,25220.2685314261
2013-11-14,6080.7623869313975
2013-11-15,3354.6995102070096
2013-11-16,114736.75696018914
2013-11-17,-42904.85011972314
2013-11-18,-6897.115301504678
2013-11-19,-19194.777179103192
2013-11-20,86214.79223361627
2013-11-21,43065.073877072886
2013-11-22,98884.19595784448
2013-11-23,10205.029686205833
2013-11-24,60720.72148152192
2013-11-25,-105065.32556290747
2013-11-26,-108688.770043211
2013-11-27,82551.39506319955
2013-11-28,159063.71523170758
2013-11-29,142133.70790541018
2013-11-30,79513.23054467817
2013-12-01,157610.84019307312
2013-12-02,-30427.970271278624
2013-12-03,-19938.3680911885
2013-12-04,119453.62137709389
2013-12-05,144180.9944499558
2013-12-06,65080.14775253135
2013-12-07,-126309.84163151775
2013-12-08,116215.27016574213
2013-12-09,-62203.82428124245
2013-12-10,-3832.4385344012053
2013-12-11,-7074.2001982348565
2013-12-12,74296.53339468353
2013-12-13,39496.83793781066
2013-12-14,63667.29134156349
2013-12-15,119789.93480069686
2013-12-16,210613.19161349745
2013-12-17,30763.80546121446
2013-12-18,155306.25594365533
2013-12-19,177856.7848134665
2013-12-20,121758.07931082333
2013-12-21,140263.7299522152
2013-12-22,199008.53138093284
2013-12-23,91923.38079016808
2013-12-24,190044.05298488023
2013-12-25,-78263.39368742304
2013-12-26,-91727.63964219487
2013-12-27,148770.2699789206
2013-12-28,-23458.605172733987
2013-12-29,83784.25706860406
2013-12-30,103391.73914919978
2013-12-31,109315.57360645472
