,0
2013-05-05,-19906.790847810094
2013-05-06,-82137.23785257887
2013-05-07,-24098.276600045818
2013-05-08,14168.236635561714
2013-05-09,-12466.699966166536
2013-05-10,76923.2341125266
2013-05-11,109783.81121629404
2013-05-12,134051.26204751237
2013-05-13,191107.46953730806
2013-05-14,117142.13266546103
2013-05-15,114564.63016702344
2013-05-16,32369.931453899157
2013-05-17,-45028.876907256476
2013-05-18,17843.91168415029
2013-05-19,23392.652458191485
2013-05-20,14560.775604033814
2013-05-21,45369.215757698694
2013-05-22,264933.2344712774
2013-05-23,125774.50653948578
2013-05-24,-65344.783019473
2013-05-25,161878.4672974658
2013-05-26,189329.92690484138
2013-05-27,65961.4780357774
2013-05-28,-83232.63564605986
2013-05-29,31992.134517270195
2013-05-30,91734.76326312535
2013-05-31,252739.5492901156
2013-06-01,218174.2216743641
2013-06-02,181023.1716719533
2013-06-03,173893.50876206555
2013-06-04,34861.609537141616
2013-06-05,-80179.07322301451
2013-06-06,-55570.266235380084
2013-06-07,-39865.668437970795
2013-06-08,-1842.705922260613
2013-06-09,-23429.129117915032
2013-06-10,-77757.94329453386
2013-06-11,-83676.43538039814
2013-06-12,127840.85913259935
2013-06-13,248599.20160926148
2013-06-14,111632.73641012081
2013-06-15,166502.79146961393
2013-06-16,86117.35775292802
2013-06-17,-20282.997292241314
2013-06-18,25130.29778569543
2013-06-19,-27961.788468859668
2013-06-20,-80691.49613620351
2013-06-21,189295.4652276984
2013-06-22,225284.52358738973
2013-06-23,184335.8131813438
2013-06-24,98200.89805951547
2013-06-25,147605.02033315226
2013-06-26,230479.5298869751
2013-06-27,65997.57936717202
2013-06-28,69941.12883288975
2013-06-29,209658.3534108714
2013-06-30,90031.77137867578
2013-07-01,54123.65131606696
2013-07-02,-28661.318552635148
2013-07-03,27376.09915812633
2013-07-04,-54979.96559522172
2013-07-05,-50549.963344636795
2013-07-06,-50046.1414904964
2013-07-07,-38521.80222063462
2013-07-08,-22670.663108528355
2013-07-09,-52776.364374827266
2013-07-10,100907.469552589
2013-07-11,10778.552898961136
2013-07-12,-54553.59437742617
2013-07-13,-19184.28655411629
2013-07-14,-6812.761394669909
2013-07-15,10224.511078962518
2013-07-16,-8864.059910523132
2013-07-17,-17514.470039198688
2013-07-18,6435.888891587387
2013-07-19,92471.63827517422
2013-07-20,-18311.082054695707
2013-07-21,-28895.94427837907
2013-07-22,-13871.907609111782
2013-07-23,9448.931690675443
2013-07-24,21080.59616649151
2013-07-25,-50723.49328177441
2013-07-26,-25609.48600442404
2013-07-27,-11514.650283048259
2013-07-28,17087.79350588509
