,0
1,6.0
2,3.0
3,6.0
4,1.0
5,11.0
6,24.0
7,20.0
8,23.0
9,32.0
10,20.0
11,9.0
12,4.0
13,4.0
14,4.0
15,1.0
16,5.0
17,4.0
18,5.0
19,3.0
20,3.0
21,3.0
22,0.0
23,1.0
24,1.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,1.0
32,1.0
33,2.0
34,3.0
35,1.0
36,1.0
37,1.0
38,0.0
39,0.0
40,1.0
41,2.0
42,0.0
43,2.0
44,1.0
45,1.0
46,1.0
47,0.0
48,1.0
49,0.0
50,1.0
51,0.0
52,0.0
53,1.0
54,0.0
55,0.0
56,0.0
57,1.0
58,1.0
59,0.0
60,0.0
61,1.0
62,1.0
63,0.0
64,0.0
65,1.0
