,Anfang,Ende,RES,EE,Wechsel_EE-RES,Delta_t,Delta_E,LV_kurz,LV_lang,P_kurz,P_lang,Anteil_kurz,Anteil_lang
126,3423,3496,203122.25255838863,-515171.3661417911,3462,73,-312049.1135834025,203122.25255838863,-108926.86102501384,2782.4966103888855,-1492.1487811645732,0.6509303943403109,0.34906960565968914
127,3496,3500,1773.7053676835621,-1148.6050563827848,3497,4,625.1003113007773,1148.6050563827848,-523.5047450820075,287.1512640956962,-130.87618627050188,0.6869196361247271,0.3130803638752729
128,3500,3508,339.82004657515245,-8574.14578923496,3507,8,-8234.325742659808,339.82004657515245,-7894.505696084656,42.477505821894056,-986.813212010582,0.04126871552028079,0.9587312844797192
129,3508,3518,27986.031391778386,-11566.51124189235,3510,10,16419.520149886033,11566.51124189235,4853.008907993682,1156.6511241892351,485.30089079936823,0.704436617897913,0.295563382102087
130,3518,3565,22265.404987311013,-642384.7548589003,3560,47,-620119.3498715893,22265.404987311013,-597853.9448842783,473.7320210066173,-12720.296699665496,0.0359050318167327,0.9640949681832673
131,3565,3592,24583.093336834212,-250224.93428229334,3584,27,-225641.84094545912,24583.093336834212,-201058.7476086249,910.4849384012671,-7446.620281800922,0.10894740635792056,0.8910525936420793
132,3592,3665,421545.42817261413,-20268.225137296748,3595,73,401277.20303531736,20268.225137296748,381008.9778980206,277.64691968899655,5219.301067096172,0.050509286308778656,0.9494907136912213
133,3665,3707,1318.4759441705773,-236394.60038537745,3705,42,-235076.12444120686,1318.4759441705773,-233757.64849703628,31.392284385013745,-5565.658297548483,0.005608719078999159,0.9943912809210008
134,3707,3781,21937.77626044481,-1234264.1301700596,3778,74,-1212326.3539096147,21937.77626044481,-1190388.5776491698,296.4564359519569,-16086.332130394187,0.018095602879289043,0.9819043971207109
135,3781,3808,48525.21749805175,-328949.61891231185,3799,27,-280424.4014142601,48525.21749805175,-231899.18391620833,1797.2302777056204,-8588.858663563271,0.17304206500334945,0.8269579349966505
136,3808,3830,22667.448933277286,-260560.8027259421,3822,22,-237893.35379266483,22667.448933277286,-215225.90485938755,1030.3385878762404,-9782.995675426706,0.09528407823042012,0.9047159217695799
137,3830,3905,43363.985797307105,-1149989.4928918777,3895,75,-1106625.5070945704,43363.985797307105,-1063261.5212972634,578.186477297428,-14176.820283963512,0.039185781928304395,0.9608142180716958
138,3905,3929,90781.35963695719,-63066.46375001937,3911,24,27714.89588693782,63066.46375001937,-35351.56786308155,2627.769322917474,-1472.9819942950646,0.6408019213180877,0.3591980786819122
139,3929,3952,57488.05592468928,-20043.358187655598,3932,23,37444.69773703368,20043.358187655598,17401.339549378084,871.450355985026,756.5799804077428,0.53527894198575,0.46472105801424995
