,0
2013-04-20,-49986.17931548756
2013-04-21,-117634.34732533203
2013-04-22,-302443.2432585534
2013-04-23,75989.08610964993
2013-04-24,-11295.051450006487
2013-04-25,-66785.1751141985
2013-04-26,-376979.1205442987
2013-04-27,-248654.5933889562
2013-04-28,-97123.2951940911
2013-04-29,111008.2599856186
2013-04-30,-135404.6493927215
2013-05-01,-178656.62009472257
2013-05-02,-291977.8988036085
2013-05-03,-406372.3921596038
2013-05-04,-128796.08803230275
2013-05-05,-204797.91488078173
2013-05-06,-419970.3959933016
2013-05-07,-342087.33477755287
2013-05-08,-237064.68184480775
2013-05-09,-221509.34009953917
2013-05-10,-141106.75741177215
2013-05-11,-101045.10683728357
2013-05-12,-105708.26894049588
2013-05-13,-23580.200593912454
2013-05-14,-56929.008851774895
2013-05-15,-100836.48094950423
2013-05-16,-219255.00102463036
2013-05-17,-285842.399479935
2013-05-18,-131771.98183819337
2013-05-19,-159849.54003984496
2013-05-20,-131940.1828997662
2013-05-21,-142651.26925221703
2013-05-22,171061.54633387225
2013-05-23,-63817.2459058397
2013-05-24,-330553.60354474816
2013-05-25,47951.880926292615
2013-05-26,84133.91223747155
2013-05-27,-126518.18886408619
2013-05-28,-426459.16335267876
2013-05-29,-193767.13898144866
2013-05-30,-97426.13096241378
2013-05-31,178537.42959377682
2013-06-01,104311.42386263896
2013-06-02,79711.73799805513
2013-06-03,-114118.46690883905
2013-06-04,-252089.1112238216
2013-06-05,-455248.00913343206
2013-06-06,-436150.28755573556
2013-06-07,-353701.81234310276
2013-06-08,-230560.0067146607
2013-06-09,-260020.0614079542
2013-06-10,-436540.1318695602
2013-06-11,-423163.38808301766
2013-06-12,-121143.42941700519
2013-06-13,78387.5943060217
2013-06-14,-101679.61771982783
2013-06-15,45190.60330926392
2013-06-16,-32729.41308578029
2013-06-17,-274612.4135533837
2013-06-18,-211930.37582760103
2013-06-19,-282375.1568112248
2013-06-20,-409659.50727554207
2013-06-21,87237.56486847239
2013-06-22,142103.24244579382
2013-06-23,102666.12766326014
2013-06-24,-120629.818120266
2013-06-25,-94258.6544126518
2013-06-26,56039.28325143126
2013-06-27,-109735.06873462112
2013-06-28,-101118.90683255876
2013-06-29,77096.15998015767
2013-06-30,-108232.03098760438
2013-07-01,-69703.74839722308
2013-07-02,-327271.0733043604
2013-07-03,-219056.94768578984
2013-07-04,-308332.17580621847
2013-07-05,-305133.7289140835
2013-07-06,-312072.439664027
2013-07-07,-312913.8962426766
2013-07-08,-320527.45098397665
2013-07-09,-332154.625069603
2013-07-10,-170500.12466394505
2013-07-11,-229694.04610531637
2013-07-12,-328306.50312886195
2013-07-13,-281758.5961752818
2013-07-14,-275369.85521039745
2013-07-15,-228512.44751973034
2013-07-16,-287229.92076062906
2013-07-17,-282291.55871605355
2013-07-18,-236059.18187769136
2013-07-19,-142329.82242094126
2013-07-20,-259934.99780211772
2013-07-21,-290752.52440601995
2013-07-22,-276944.6723357358
2013-07-23,-239570.01753426387
