,0
1,23.0
2,25.0
3,21.0
4,14.0
5,15.0
6,19.0
7,13.0
8,21.0
9,21.0
10,16.0
11,6.0
12,4.0
13,1.0
14,3.0
15,1.0
16,2.0
17,4.0
18,3.0
19,4.0
20,6.0
21,2.0
22,2.0
23,0.0
24,0.0
25,1.0
26,1.0
27,1.0
28,1.0
29,1.0
30,0.0
31,3.0
32,2.0
33,2.0
34,1.0
35,0.0
36,0.0
37,2.0
38,1.0
39,0.0
40,3.0
41,1.0
42,0.0
43,2.0
44,3.0
45,2.0
46,1.0
47,1.0
48,0.0
49,0.0
50,0.0
51,1.0
52,0.0
53,1.0
54,0.0
55,0.0
56,0.0
57,1.0
58,0.0
59,0.0
60,0.0
61,1.0
62,1.0
