,0
1,28.0
2,19.0
3,21.0
4,15.0
5,17.0
6,14.0
7,11.0
8,9.0
9,7.0
10,3.0
11,3.0
12,4.0
13,8.0
14,18.0
15,15.0
16,15.0
17,18.0
18,11.0
19,9.0
20,7.0
21,5.0
22,3.0
23,1.0
24,1.0
25,2.0
26,0.0
27,0.0
28,0.0
29,2.0
