,f,max
0.0,2191.1777638927088,
1.0,4504.589303569734,
2.0,1172.8567032706771,
3.0,1399.2385099744401,
4.0,655.6652790301288,
5.0,1111.4931526302075,
6.0,795.618454054084,
7.0,849.0534528048424,
8.0,364.48497386536627,
9.0,831.5008382227243,
10.0,875.877209613966,
11.0,443.58684255617516,
12.0,1156.2391518494883,
13.0,770.760731033349,
14.0,321.59492134070894,
15.0,689.2644570160339,
16.0,388.7591976215428,
17.0,478.16206231718434,
18.0,432.0819732092656,
19.0,423.7138577487826,
20.0,338.8799872725468,
21.0,502.7206992888727,
22.0,436.3106300684232,
23.0,1081.7809156869307,
24.0,426.9985857510142,
25.0,185.3999042524166,
26.0,361.0115333528353,
27.0,857.4317789389647,
28.0,835.4055765325082,
29.0,322.5296700744021,
30.0,1158.6043244757877,
31.0,775.6224248531352,
32.0,776.9924417432707,
33.0,585.5380503553513,
34.0,556.8824391589602,
35.0,274.77940850523396,
36.0,801.9908966960821,
37.0,425.3716915245519,
38.0,335.44070897155297,
39.0,721.6917063474318,
40.0,694.6306088115625,
41.0,309.1738763393628,
42.0,117.34345370624457,
43.0,454.33217166581306,
44.0,1382.5944527463498,1382.5944527463498
45.0,733.0170484551927,
46.0,1055.9072392990263,1055.9072392990263
47.0,670.35269455089,
48.0,504.4242247527149,
49.0,113.86936595713216,
50.0,913.2755854852713,
51.0,156.75662584487836,
52.0,869.4120494326005,
53.0,361.96609800884477,
54.0,605.0818678088847,
55.0,379.5058627874972,
56.0,974.6036995072077,974.6036995072077
57.0,314.9979258273095,
58.0,171.9717604398063,
59.0,279.13656883048793,
60.0,421.1292767306991,
61.0,738.9146075409566,738.9146075409566
62.0,457.93318707676883,
63.0,137.342278488054,
64.0,360.1057931605669,
65.0,271.9159232439243,
66.0,529.3866327507214,
67.0,401.51340452125635,
68.0,593.9682774754478,
69.0,466.564681790605,
70.0,677.0874663810281,
71.0,137.40076153125094,
72.0,356.23433228185183,
73.0,393.70182325451896,
74.0,331.16947324692757,
75.0,718.8935327265359,718.8935327265359
76.0,632.8145189329233,
77.0,127.12434856334063,
78.0,498.73393894600036,
79.0,335.4550720897062,
80.0,472.1900064222378,
81.0,589.109073402783,
82.0,424.46226935935067,
83.0,517.1468431554853,
84.0,419.4439493265556,
85.0,234.26984919311604,
86.0,190.3249253706111,
87.0,294.8715939762842,
88.0,320.97639906647646,
89.0,326.8221357732756,
90.0,531.9974460553066,
91.0,66.45649560230126,
92.0,392.5317696133261,
93.0,114.03105117779056,
94.0,190.01504884362316,
95.0,523.53131033089,
96.0,460.01434729319107,
97.0,428.70391149272683,
98.0,162.72359397579731,
99.0,272.02416004436316,
100.0,378.6822553384899,
101.0,524.2195724328593,
102.0,371.6416924951077,
103.0,509.68634670656746,
104.0,382.4433895078844,
105.0,180.58898494830356,
106.0,387.7116098136705,
107.0,358.7802997112054,
108.0,275.1772252506081,
