,0
2013-07-18,-2090.2460118120835
2013-07-19,80027.3212631598
2013-07-20,-13410.173208846343
2013-07-21,-23831.617492558707
2013-07-22,-13985.53297927061
2013-07-23,4825.416120133544
2013-07-24,-2031.945413495012
2013-07-25,-59533.37127287213
2013-07-26,-31851.646318205934
2013-07-27,-5945.249824152109
2013-07-28,46979.936625769624
2013-07-29,-50694.860829946796
2013-07-30,149702.65871625175
2013-07-31,100716.08224012482
2013-08-01,4880.183754728862
2013-08-02,92162.13120130615
2013-08-03,88890.33125755843
2013-08-04,-35615.911788333564
2013-08-05,47075.326551707534
2013-08-06,61006.833394514
2013-08-07,-2179.7073831466596
2013-08-08,27722.726315132386
2013-08-09,-49679.843379821956
2013-08-10,76738.30036525958
2013-08-11,163530.8998953931
2013-08-12,101809.14519585508
2013-08-13,177212.89069112443
2013-08-14,100508.27491337908
2013-08-15,-25811.07327804015
2013-08-16,32432.094867263408
2013-08-17,30987.93278169704
2013-08-18,83438.33392435667
2013-08-19,-4166.228217211223
2013-08-20,-45602.23670827186
2013-08-21,1094.659050725376
2013-08-22,-1030.3653545682246
2013-08-23,132466.8969142747
2013-08-24,211384.22962964335
2013-08-25,181945.96355624826
2013-08-26,113032.75324371054
2013-08-27,-55698.916513008975
2013-08-28,-77691.6713228549
2013-08-29,-71961.8279439843
2013-08-30,-48857.72974670319
2013-08-31,103719.3756789195
2013-09-01,166326.4577887336
2013-09-02,214860.86464322056
2013-09-03,47863.176751910825
2013-09-04,826.0414982971079
2013-09-05,147350.13511379084
2013-09-06,133748.06803663197
2013-09-07,-5827.23540858587
2013-09-08,27394.095777461618
2013-09-09,10235.998592963162
2013-09-10,71492.57256523271
2013-09-11,56393.50035588072
2013-09-12,-58097.59272448219
2013-09-13,-65176.10521560173
2013-09-14,68721.38012350995
2013-09-15,176975.2504301386
2013-09-16,240144.07977838462
2013-09-17,189133.33315491676
2013-09-18,53159.578838373134
2013-09-19,-42137.55162544489
2013-09-20,-75718.42704297337
2013-09-21,-132306.51638238647
2013-09-22,70576.47099935512
2013-09-23,8646.847983163514
2013-09-24,-55046.11194830727
2013-09-25,-43250.26953344428
2013-09-26,-8947.901193598973
2013-09-27,-45016.72035253725
2013-09-28,70624.7102360255
2013-09-29,184476.74020815102
2013-09-30,245795.00119048078
2013-10-01,205750.67542760764
2013-10-02,223051.40112407983
2013-10-03,237369.85509782267
2013-10-04,220363.19076196416
2013-10-05,-110666.39714152087
2013-10-06,-127023.67436330533
2013-10-07,-65514.75355248765
2013-10-08,-62014.66454519191
2013-10-09,71664.42739532453
2013-10-10,-89831.73740104119
2013-10-11,236384.73873016707
2013-10-12,179864.41908084002
2013-10-13,53611.65314670514
2013-10-14,-18473.773855596548
2013-10-15,-39192.23424741177
2013-10-16,-89889.98492623895
2013-10-17,226398.20132172978
2013-10-18,65233.2571817351
2013-10-19,154657.46611342422
2013-10-20,151327.40502734986
2013-10-21,155481.76154340443
2013-10-22,201034.4250642177
2013-10-23,221683.95027411208
2013-10-24,124036.51505703258
2013-10-25,140999.9233404594
2013-10-26,133427.44270953484
2013-10-27,187337.2374245358
2013-10-28,255741.2130722737
2013-10-29,199819.95658791787
2013-10-30,122293.30137993573
2013-10-31,156540.39223835428
2013-11-01,92140.55104678616
2013-11-02,96189.86304843826
2013-11-03,172306.90932170686
2013-11-04,138962.07189875696
2013-11-05,145161.4543405483
2013-11-06,165263.83664858065
2013-11-07,110971.59368661839
2013-11-08,35476.56075745936
2013-11-09,196479.24179401255
2013-11-10,155613.22429130264
2013-11-11,54285.46407596898
2013-11-12,191831.17952530537
2013-11-13,87089.95069070465
2013-11-14,63757.92612890881
2013-11-15,32822.26713329243
2013-11-16,151996.84232872303
2013-11-17,29956.360587919065
2013-11-18,97352.08235169042
2013-11-19,76537.53397224113
2013-11-20,130993.64590058978
2013-11-21,120663.46923420267
2013-11-22,158592.13558446887
2013-11-23,96997.2608450216
2013-11-24,169677.57602505747
2013-11-25,91670.04745134228
2013-11-26,27566.46247173081
2013-11-27,195698.58130275927
2013-11-28,266830.48336405214
2013-11-29,243252.30949540134
2013-11-30,161134.4345742964
2013-12-01,232335.00103284908
2013-12-02,87607.89194384064
2013-12-03,93268.67204995372
2013-12-04,245297.82592374302
2013-12-05,285255.7190109621
2013-12-06,276844.5846185055
2013-12-07,94326.45598035674
2013-12-08,228411.47883451762
2013-12-09,142323.07191188994
2013-12-10,67374.15876326826
2013-12-11,41388.660355817585
2013-12-12,120977.31262072329
2013-12-13,93465.52448937813
2013-12-14,150254.49378894645
2013-12-15,228657.46799372527
2013-12-16,304508.52900794364
2013-12-17,115389.81205097128
2013-12-18,202397.17294332685
2013-12-19,228796.00700914237
2013-12-20,180303.74192072006
2013-12-21,212900.5013666589
2013-12-22,243322.13590139427
2013-12-23,185335.6363885498
2013-12-24,231430.7093973632
2013-12-25,96258.58740406655
2013-12-26,58642.58072084831
2013-12-27,195766.61648656297
2013-12-28,109772.31562744836
2013-12-29,132344.00448839794
2013-12-30,170772.5116580939
2013-12-31,155035.57513147112
