,Anfang,Ende,RES,EE,Wechsel_EE-RES,Delta_t,Delta_E,LV_kurz,LV_lang,P_kurz,P_lang,Anteil_kurz,Anteil_lang
19,523,543,11507.37489697307,-21285.64268430318,533,20,-9778.26778733011,11507.37489697307,-32793.017581276246,575.3687448486535,-1639.6508790638122,0.2597578543491004,0.7402421456508996
20,543,567,15879.519955461426,-24523.22838330341,557,24,-8643.708427841982,15879.519955461426,-40402.74833876484,661.6466648108927,-1683.447847448535,0.28214072454308725,0.7178592754569127
21,567,586,48.60864547264464,-53389.42742996887,585,19,-53340.81878449622,48.60864547264464,-53438.036075441516,2.558349761718139,-2812.528214496922,0.0009087996774947794,0.9990912003225052
22,586,759,1688179.1368325534,-12934.995419555287,599,173,1675244.141412998,12934.995419555287,1701114.1322521088,74.7687596506086,9833.02966619716,0.007546455472443763,0.9924535445275562
23,759,882,917807.7988345966,-31041.899993308823,767,123,886765.8988412878,31041.899993308823,948849.6988279055,252.3731706773075,7714.225193722808,0.031678912270144445,0.9683210877298556
24,882,893,274.1830641319011,-7929.781620894288,892,11,-7655.598556762387,274.1830641319011,-8203.964685026189,24.9257331029001,-745.8149713660172,0.032339972390682675,0.9676600276093174
25,893,905,58375.6125324065,-334.73339165802827,894,12,58040.87914074847,334.73339165802827,58710.34592406453,27.89444930483569,4892.528827005378,0.005669115793174915,0.9943308842068251
26,905,930,56937.97461158388,-18256.566970704385,917,25,38681.40764087949,18256.566970704385,75194.54158228826,730.2626788281755,3007.7816632915305,0.19535955488801682,0.8046404451119832
27,930,951,23920.463758285732,-18517.839679529185,943,21,5402.6240787565475,18517.839679529185,42438.30343781492,881.8018895013897,2020.8715922769009,0.3037895564337342,0.6962104435662658
28,951,1025,568072.8859834129,-45173.83104008157,968,74,522899.0549433313,45173.83104008157,613246.7170234944,610.4571762173185,8287.11779761479,0.06860938828980723,0.9313906117101928
29,1025,1047,22276.640206848253,-32443.688979164544,1040,22,-10167.048772316291,22276.640206848253,-54720.329186012794,1012.5745548567388,-2487.2876902733087,0.2893184028216269,0.710681597178373
30,1047,1055,28.65659824633076,-19125.89066678149,1054,8,-19097.23406853516,28.65659824633076,-19154.547265027824,3.582074780791345,-2394.318408128478,0.0014938379663051605,0.9985061620336949
31,1055,1096,181722.54070615378,-3770.993806442908,1060,41,177951.54689971087,3770.993806442908,185493.5345125967,91.97545869372946,4524.232549087725,0.01992446149278546,0.9800755385072145
32,1096,1120,26925.378243872212,-35269.35221200661,1111,24,-8343.9739681344,26925.378243872212,-62194.730455878824,1121.890760161342,-2591.4471023282845,0.3021246117931119,0.6978753882068882
33,1120,1144,17942.749151504322,-49539.7161574762,1135,24,-31596.967005971877,17942.749151504322,-67482.46530898052,747.6145479793468,-2811.7693878741884,0.2100404343708625,0.7899595656291375
34,1144,1168,36637.065468173176,-42525.74291941991,1160,24,-5888.677451246731,36637.065468173176,-79162.80838759308,1526.5443945072157,-3298.4503494830446,0.3163826025735246,0.6836173974264753
35,1168,1195,187203.7307485299,-4557.85498781645,1172,27,182645.87576071345,4557.85498781645,191761.58573634634,168.80944399320185,7102.280953198013,0.023216523901066075,0.9767834760989339
36,1195,1198,41.087515748642545,-662.8223263491327,1197,3,-621.7348106004902,41.087515748642545,-703.9098420977753,13.695838582880848,-234.63661403259175,0.055151223445161254,0.9448487765548388
37,1198,1247,239306.66601302958,-508.69008905959527,1199,49,238797.97592397,508.69008905959527,239815.35610208916,10.381430388971332,4894.190940858963,0.0021166841068204793,0.9978833158931796
38,1247,1341,874529.7305301983,-3223.715919455217,1252,94,871306.0146107432,3223.715919455217,877753.4464496535,34.294850206970395,9337.802621804824,0.003659250270218192,0.9963407497297818
39,1341,1362,66536.16062635074,-10062.763572780232,1349,21,56473.39705357051,10062.763572780232,76598.92419913097,479.1792177514396,3647.5678190062367,0.11611548114854252,0.8838845188514576
40,1362,1384,16244.543032116666,-28442.99607467438,1375,22,-12198.453042557716,16244.543032116666,-44687.539106791046,738.3883196416666,-2031.2517775814113,0.2666008195006984,0.7333991804993016
41,1384,1408,90862.24052785728,-29967.986210256746,1397,24,60894.25431760054,29967.986210256746,120830.22673811403,1248.666092094031,5034.592780754751,0.19872905404069324,0.8012709459593067
42,1408,1432,168869.37111687593,-3276.0093520760893,1413,24,165593.36176479983,3276.0093520760893,172145.38046895203,136.50038966983706,7172.724186206335,0.018675084922188816,0.9813249150778112
43,1432,1480,334355.8884595073,-53665.00859002337,1447,48,280690.87986948394,53665.00859002337,388020.8970495307,1118.0210122921535,8083.76868853189,0.12150038727705675,0.8784996127229432
