,f,max
141.0,252.15209535745916,
142.0,234.16828777549992,
143.0,383.26207899033824,
144.0,46.32560119359205,
145.0,537.6511383750058,
146.0,346.4247429421585,
147.0,197.6517312223594,
148.0,435.53758031025416,
149.0,270.3094918773575,
150.0,217.77847322798291,
151.0,131.18190755470937,
152.0,260.55010914453715,
153.0,205.135988638407,
154.0,307.2558822651372,
155.0,401.77592275090757,
156.0,479.4615017605568,
157.0,440.00925474729996,
158.0,169.3159946134057,
159.0,405.2238442496037,
160.0,108.25350416817074,
161.0,141.2893877252794,
162.0,335.7208100300004,
163.0,514.1693688573034,
164.0,586.6328995020623,
165.0,356.0578319272304,
166.0,134.852441698734,
167.0,111.57459222407579,
168.0,266.6526228942736,
169.0,100.12894364570579,
170.0,155.92904696984334,
171.0,357.1296033307427,
172.0,339.6503117487367,
173.0,432.2836621661473,
174.0,36.038659880991666,
175.0,422.4838703078393,
176.0,528.8150936752346,
177.0,487.8007611872103,
178.0,339.14444317594223,
179.0,266.177942118688,
180.0,44.53474892240858,
181.0,453.51591272911793,
182.0,323.1538511218452,
183.0,288.8788117318354,
184.0,511.41962922551244,
185.0,555.6441734193236,
186.0,211.78344483212757,
187.0,191.76600740209207,
188.0,169.5941481573818,
189.0,437.8796559194487,
190.0,206.30518515515305,
191.0,429.1416697933227,
192.0,299.29216899372113,
193.0,379.3858153127122,
194.0,324.4958428164149,
195.0,331.75981870892423,
196.0,257.9944261124794,
197.0,345.53298416022005,
198.0,224.075615823218,
199.0,197.74217150007678,
200.0,134.3786873028656,
201.0,206.19903161459246,
202.0,299.2938530583342,
203.0,409.5713246440789,
204.0,340.96196648735275,
205.0,508.23910609960257,
206.0,187.64619309109392,
207.0,335.86448406828885,
208.0,486.97674362236097,
209.0,135.60752123465974,
210.0,511.0031445442245,
211.0,39.44280951084074,
212.0,280.4389893634041,
213.0,17.997506316217688,
214.0,156.27314050774777,
215.0,457.2198637084463,
216.0,164.1967190065915,
217.0,72.67679556538147,
218.0,595.4425573456548,595.4425573456548
219.0,180.66079145123203,
220.0,384.1844266355695,
221.0,78.86548978384748,
222.0,472.3038427267622,
223.0,294.8346808373645,
224.0,303.7862862379826,
225.0,111.5667508468684,
226.0,472.0603240447329,
227.0,143.81879748048453,
228.0,38.72667629491481,
229.0,232.15414873817852,
230.0,365.51923263458764,
231.0,138.81506393238703,
232.0,445.7774543621348,
233.0,375.9984357671493,
234.0,198.46910352094764,
235.0,257.61112250613405,
236.0,231.60511741620792,
237.0,353.7530367353156,
238.0,222.1595403912462,
239.0,136.5299715374628,
240.0,171.3755990429079,
241.0,158.1242929164385,
242.0,48.43631410679894,
243.0,231.81625900887528,
244.0,221.04171537155506,
245.0,370.7904306050487,
246.0,346.2287132175339,
247.0,169.5305465690567,
248.0,328.90339489661966,
249.0,241.62917924674792,
250.0,32.41809439821737,
251.0,260.3586950949692,
252.0,29.767663624328478,
253.0,439.6295170045079,
254.0,339.8753704586379,
255.0,137.24179253742426,
256.0,131.27312055194676,
257.0,587.7222207111729,587.7222207111729
258.0,70.32481569496954,
259.0,363.6361483929985,
260.0,263.01367441293996,
261.0,354.30616475878765,
262.0,396.8283278108075,
263.0,425.1269829016122,
264.0,377.325773844919,
265.0,300.0399755293196,
266.0,272.593521743682,
267.0,147.8801695381688,
268.0,202.69517908164758,
269.0,206.7205240328417,
270.0,257.8827973632904,
271.0,167.02297392783763,
272.0,162.49292209804412,
273.0,57.84317076888849,
274.0,129.97877518077883,
275.0,164.47705635271961,
276.0,439.0023938206949,439.0023938206949
277.0,284.67031048884303,284.67031048884303
278.0,229.981646199162,
279.0,149.66336389008788,
280.0,188.84158538247374,
281.0,93.12524058646775,
282.0,123.50808883366891,
283.0,240.58713387145903,
284.0,270.0479363977343,270.0479363977343
285.0,14.376465119009271,
286.0,57.36691951620244,
287.0,145.57073508355597,
288.0,419.67715636425487,
289.0,387.49970856039164,
290.0,526.8703276091591,
291.0,434.3011897344985,
292.0,545.3244460041874,545.3244460041874
293.0,414.2666949252506,
294.0,251.22235362611897,
295.0,146.28242761475948,
296.0,162.5805390087148,
297.0,312.70035599059236,
298.0,340.80877774096984,
299.0,246.75675339621085,
300.0,106.84329322757057,
301.0,533.5207280566118,533.5207280566118
302.0,289.1549366608078,
303.0,235.4452591291769,
304.0,266.4404957563283,
305.0,97.39418467249116,
306.0,172.65382891317003,
307.0,387.1433966561878,
308.0,504.95363863502814,504.95363863502814
309.0,269.13440793546505,
310.0,199.57955237363868,
311.0,151.01596641195326,
312.0,178.5196067765454,
313.0,286.4814541252983,
314.0,191.93925283986545,
315.0,298.47277928701095,
316.0,391.62178323917476,391.62178323917476
317.0,301.13353929437653,
318.0,367.25464233927227,367.25464233927227
319.0,96.89209083689344,
