,0
1,33.0
2,21.0
3,15.0
4,14.0
5,13.0
6,11.0
7,9.0
8,10.0
9,14.0
10,14.0
11,7.0
12,9.0
13,7.0
14,5.0
15,6.0
16,8.0
17,8.0
18,9.0
19,6.0
20,8.0
21,1.0
22,4.0
23,1.0
24,0.0
25,1.0
26,0.0
27,1.0
28,1.0
29,0.0
30,4.0
31,0.0
32,2.0
33,0.0
34,0.0
35,1.0
36,2.0
37,2.0
38,0.0
39,1.0
40,2.0
