,f,max
0.0,51.30448598202473,
1.0,2.6437621595856236,
2.0,2.2801110827853055,
3.0,0.8177675729838426,
4.0,0.7650748238643837,
5.0,1.2923758321008871,
6.0,0.6749307842553889,
7.0,0.5741013280700032,
8.0,0.8012578384815943,
9.0,0.10707632617563144,
10.0,1.2674078810996625,
11.0,1.0043929927474644,
12.0,0.5065418022846576,
13.0,0.6997374296004111,
14.0,0.9266206476446058,
15.0,0.9294514319531488,
16.0,0.8828649478988073,
17.0,0.03333819084844413,
18.0,0.46884001477805864,
19.0,0.3729896770965981,
20.0,0.4957176741563062,
21.0,0.6408750750203098,
22.0,0.474355532531372,
23.0,0.19910933737800665,
24.0,0.12482832627757018,
25.0,0.8085470465369712,
26.0,0.9348429658277243,
27.0,0.8186938998630542,
28.0,0.40780152150400195,
29.0,0.2838966252188552,
30.0,0.5452031402523998,
31.0,0.45682301663765434,
32.0,0.7154237253805087,
33.0,0.6029951472524815,
34.0,0.27033739237837257,
35.0,0.35403539346777285,
36.0,0.14721934314423168,
37.0,1.2386373166599045,
38.0,0.45869443721862835,
39.0,0.13268828929908358,
40.0,0.49162503791676293,
41.0,0.8412287767230028,
42.0,0.7966807461706085,
43.0,0.38046572313027577,
44.0,0.682765809740782,
45.0,0.5675163120475717,
46.0,0.2733430403988385,
47.0,0.5966103456204604,
48.0,0.11305229360242551,
49.0,0.2808667949307026,
50.0,0.22694611345315194,
51.0,0.35232870878459305,
52.0,0.46355443716998357,
53.0,0.27023698846595934,
54.0,0.666227293813035,
55.0,0.4570597999011767,
56.0,0.6501361898123373,
57.0,0.43800152663964725,
58.0,0.6459363070537325,
59.0,0.30575158568732924,
60.0,0.38969832211847893,
61.0,0.23355403701509303,
62.0,0.5029032874621273,
63.0,0.5003501341864964,
64.0,0.7570700168846582,
65.0,0.5666371058010466,
66.0,0.3905507171041046,
67.0,0.454815150974221,
68.0,0.15440424213320206,
69.0,0.47021630495228994,
70.0,0.421468876344191,
71.0,0.3006653041202322,
72.0,0.3361489365548182,
73.0,0.48402536275297625,
74.0,0.5002241068885709,
75.0,0.18760438274057253,
76.0,0.17725919631952466,
77.0,0.2587115253425598,
78.0,0.37754421253968484,
79.0,0.2567171366805633,
80.0,0.35427071979383984,
81.0,0.4143784818035988,
82.0,0.29962638745759473,
83.0,0.1553005779584614,
84.0,0.2610750198662781,
85.0,0.5537857999529927,
86.0,0.39378281818054534,
87.0,0.4678692547747939,
88.0,0.30285804575597397,
89.0,0.47185898905448065,
90.0,0.291369689402623,
91.0,0.35534893764660314,
92.0,0.4383353929024408,
93.0,0.38588173578346285,
94.0,0.10530550078895386,
95.0,0.2621613004236609,
96.0,0.19702646280222083,
97.0,0.08000261718464963,
98.0,0.4782275640293886,
99.0,0.07966728947435658,
100.0,0.5208789195720697,
101.0,0.12828710481690722,
102.0,0.6134584782807847,
103.0,0.2899167363616329,
104.0,0.3691368331992669,
105.0,0.08870309803844952,
106.0,0.47829579030618513,
107.0,0.4175116112165506,
108.0,0.21373713595478683,
109.0,0.20349193914646543,
110.0,0.441660877459804,
111.0,0.5893179324446147,
112.0,0.09355037207116564,
113.0,0.20805501400806425,
114.0,0.31354588213084505,
115.0,0.2114395801399107,
116.0,0.30612357521955535,
117.0,0.17912007087077603,
118.0,0.46863785286129644,
119.0,0.07168107233441397,
120.0,0.3402317353427437,
121.0,0.25418324057078795,
122.0,0.1510865564816329,
123.0,0.2661989221891497,
124.0,0.45805425730469934,
125.0,0.34681780624893677,
126.0,0.14448933545748638,
127.0,0.4338595165002738,
128.0,0.3424125291533982,
129.0,0.0917388593082368,
130.0,0.21876409414868442,
131.0,0.1612092447949002,
132.0,0.13654659091196342,
133.0,0.10535669651756294,
134.0,0.22200625969992235,
135.0,0.15679114195712057,
136.0,0.2880779508835515,
137.0,0.09427559443201587,
138.0,0.2404382642326253,
139.0,0.27203211863499555,
140.0,0.2033571720887922,
141.0,0.17532303425192755,
142.0,0.10685585408602584,
143.0,0.40658882128479307,
144.0,0.24988952229982714,
145.0,0.2993657358519568,
146.0,0.650733544787095,
147.0,0.5370701705633211,
148.0,0.26537058029951976,
149.0,0.1550654204254733,
150.0,0.11935399165259881,
151.0,0.4368637703102025,
152.0,0.11421650151982028,
153.0,0.2099243723603063,
154.0,0.33209246582538965,
155.0,0.1714568791385613,
156.0,0.20023996881022219,
157.0,0.15658523576301572,
158.0,0.04884965894608688,
159.0,0.3478170395133973,
160.0,0.05478171854438156,
161.0,0.35847220234284893,
162.0,0.31044073117355875,
163.0,0.0600182519830553,
164.0,0.17619309756212911,
165.0,0.3535237257742173,
166.0,0.09041596499291064,
167.0,0.1596919008629033,
168.0,0.03798461298897997,
169.0,0.030980830128282812,
