,0
1,16.0
2,13.0
3,21.0
4,14.0
5,18.0
6,18.0
7,11.0
8,14.0
9,6.0
10,8.0
11,3.0
12,4.0
13,3.0
14,12.0
15,7.0
16,9.0
17,4.0
18,3.0
19,6.0
20,2.0
21,3.0
22,2.0
23,2.0
24,1.0
25,1.0
26,0.0
27,2.0
28,2.0
29,0.0
30,0.0
31,2.0
32,2.0
33,1.0
34,0.0
35,2.0
36,2.0
37,1.0
38,0.0
39,4.0
40,1.0
41,2.0
42,1.0
43,1.0
44,1.0
45,1.0
46,0.0
47,0.0
48,1.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,1.0
56,1.0
57,1.0
58,1.0
