,0
2013-07-10,-169420.89634008176
2013-07-11,-230441.55417688985
2013-07-12,-328764.29226052325
2013-07-13,-281327.5691181476
2013-07-14,-273613.35781963664
2013-07-15,-224466.10336912755
2013-07-16,-287255.92499707406
2013-07-17,-281765.9248939143
2013-07-18,-233599.27641207323
2013-07-19,-142886.94723990012
2013-07-20,-254430.91090188592
2013-07-21,-286138.654789102
2013-07-22,-274082.20660928666
2013-07-23,-234350.81813672296
2013-07-24,-187216.68130684886
2013-07-25,-272900.201036755
2013-07-26,-256932.72616320112
2013-07-27,-255742.6401748532
2013-07-28,-223578.91949399022
2013-07-29,-263770.61079029436
2013-07-30,-94872.78376797138
2013-07-31,-110373.54357567869
2013-08-01,-259869.1268584444
2013-08-02,-167652.77031076796
2013-08-03,-157463.6336165623
2013-08-04,-262298.98942298023
2013-08-05,-212608.3025771499
2013-08-06,-195940.92991510557
2013-08-07,-249750.43034785753
2013-08-08,-169441.9758873175
2013-08-09,-201428.25812407408
2013-08-10,-149575.43467038768
2013-08-11,-57756.13550261104
2013-08-12,-111476.8053134193
2013-08-13,36926.163602012006
2013-08-14,-32921.6432229311
2013-08-15,-259495.20419901304
2013-08-16,-223055.06107677615
2013-08-17,-190335.1674318412
2013-08-18,-43780.290382304636
2013-08-19,-181818.46640856506
2013-08-20,-202644.48033435125
2013-08-21,-226982.07135303447
2013-08-22,-246093.38108773486
2013-08-23,-45413.72259568365
2013-08-24,54779.23002566325
2013-08-25,117457.35209216969
2013-08-26,34458.99975470638
2013-08-27,-148041.55613545617
2013-08-28,-166400.87117492154
2013-08-29,-265634.65660526813
2013-08-30,-272203.9867875462
2013-08-31,-105752.33452485513
2013-09-01,29138.957917676125
2013-09-02,102363.5196043126
2013-09-03,-191598.75623669667
2013-09-04,-213661.25076304976
2013-09-05,-72678.23049397898
2013-09-06,-84856.33760538467
2013-09-07,-244738.5090927008
2013-09-08,-161068.79846560227
2013-09-09,-118793.53188497825
2013-09-10,-83908.99639387989
2013-09-11,-73148.79779487132
2013-09-12,-200810.15474100076
2013-09-13,-201387.5980305637
2013-09-14,-120306.97918089469
2013-09-15,70625.18558417029
2013-09-16,141747.1953139066
2013-09-17,41050.62639246415
2013-09-18,-66284.29492352039
2013-09-19,-219090.71200338437
2013-09-20,-218822.07419692446
2013-09-21,-287658.9531685199
2013-09-22,-120286.9033081035
2013-09-23,-252410.15595556484
2013-09-24,-277142.921602668
2013-09-25,-238434.25719877362
2013-09-26,-105685.13740613354
2013-09-27,-128590.81182057448
2013-09-28,-84560.58677151812
2013-09-29,50809.1439073705
2013-09-30,153781.89626199836
2013-10-01,80947.99450174716
2013-10-02,11477.55688036713
2013-10-03,-11004.826040940252
2013-10-04,-3219.993126554018
2013-10-05,-257247.70196819014
2013-10-06,-193398.96244771485
2013-10-07,-177709.19063170263
2013-10-08,-235167.7553142186
2013-10-09,26888.69245560908
2013-10-10,-192608.44357535418
2013-10-11,172364.4284547221
2013-10-12,61894.765616404504
2013-10-13,-91191.66579414578
2013-10-14,-135846.23163599672
2013-10-15,-189524.59682512845
2013-10-16,-238579.271346229
2013-10-17,177309.18773699828
2013-10-18,-111975.81277513942
2013-10-19,-43763.27921199692
2013-10-20,-1920.7064023895682
2013-10-21,-9383.449720531324
2013-10-22,56467.14585221488
2013-10-23,122435.35262105106
2013-10-24,21333.386093112684
2013-10-25,23798.422649760207
2013-10-26,-19377.39039985818
2013-10-27,179895.8742188658
2013-10-28,240165.88687864706
2013-10-29,173695.37593986274
2013-10-30,89661.65628128004
2013-10-31,20349.546401218948
2013-11-01,-60811.55633173909
2013-11-02,16021.088963552374
2013-11-03,141071.93653425158
2013-11-04,19442.347640940312
2013-11-05,67142.71338923155
2013-11-06,74218.80314543023
2013-11-07,-63439.91127676052
2013-11-08,-115372.8579580063
2013-11-09,153824.61894842295
2013-11-10,41165.70372094696
2013-11-11,-81349.43130658234
2013-11-12,86930.88795844786
2013-11-13,19916.730761714523
2013-11-14,-4449.700200546662
2013-11-15,-1943.0038100339334
2013-11-16,109270.97341147925
2013-11-17,-52313.38597614258
2013-11-18,-15561.296771070702
2013-11-19,-21432.630112835857
2013-11-20,85191.90876773138
2013-11-21,37995.26177298317
2013-11-22,96983.397543947
2013-11-23,14773.723423208914
2013-11-24,70741.13183667471
2013-11-25,-92924.39973441484
2013-11-26,-106654.29126389773
2013-11-27,71671.03233951966
2013-11-28,163527.74817772544
2013-11-29,142017.1735566196
2013-11-30,75768.38382988475
2013-12-01,142905.4146098301
2013-12-02,-48933.68290968026
2013-12-03,-40152.04684085668
2013-12-04,101355.49964388684
2013-12-05,138568.4661111194
2013-12-06,92891.94611160927
2013-12-07,-124743.83976050076
2013-12-08,111812.60067684385
2013-12-09,-56287.085082481295
2013-12-10,-16486.51588206365
2013-12-11,-18119.702433182472
2013-12-12,62042.47641632461
2013-12-13,23599.804902473094
2013-12-14,49356.42643906885
2013-12-15,106642.55914695548
2013-12-16,192422.26967857897
2013-12-17,19033.931013283385
2013-12-18,143269.3656977429
2013-12-19,167690.9710347492
2013-12-20,111977.22361743874
2013-12-21,120983.5310607154
2013-12-22,187957.67193295946
2013-12-23,71306.13519521554
2013-12-24,193971.75476941714
2013-12-25,-77769.0595927216
2013-12-26,-89174.12860050733
2013-12-27,144374.1573906046
2013-12-28,-30765.95860328851
2013-12-29,81516.40640449342
2013-12-30,86659.17878739089
2013-12-31,100463.92706595502
