,AT0 0
0,15829.96170086066
1,15689.320708130948
2,15547.212981715822
3,15012.400981277335
4,14969.859610453663
5,14800.237417711913
6,14547.628999505348
7,14497.059020805336
8,14398.843898222049
9,14344.419020994943
10,14261.500651727394
11,13751.8626225965
12,13603.038996655221
13,13588.651607892914
14,13554.385839768685
15,13276.858356387207
16,13013.90252915103
17,12987.54558907081
18,12927.325394726337
19,12902.36597579177
20,12856.22617270392
21,12723.386504691818
22,12718.986516585575
23,12602.699939610851
24,12521.032126877084
25,12501.736846433747
26,12467.777021415199
27,12449.373445657904
28,12335.003308440317
29,12290.54859607261
30,12285.785413793177
31,12243.646511997189
32,12195.54481778413
33,12164.46644719158
34,12132.76364550901
35,12124.155310205708
36,12115.212680021023
37,12113.21125614831
38,12082.981174426952
39,12078.605100467237
40,12015.055247877764
41,12004.421711109606
42,11998.711592138603
43,11994.127660848928
44,11935.34885679595
45,11843.537972076198
46,11842.68210729504
47,11836.659687897483
48,11820.228163254349
49,11770.9043230347
50,11750.688703545475
51,11730.807849368528
52,11697.983026179749
53,11641.845150279696
54,11639.589145290243
55,11614.566783258068
56,11586.404530170037
57,11474.823122323161
58,11459.222765561106
59,11440.800858064074
60,11413.925081573849
61,11408.965640126251
62,11390.929382844599
63,11386.190905807583
64,11377.44891206958
65,11354.74199863822
66,11228.397436943575
67,11166.084191734848
68,11126.31738550997
69,11125.504039085083
70,11107.353396779625
71,11088.674465890283
72,11079.807106862074
73,11071.152409197293
74,11019.556866765219
75,11013.121096740224
76,10991.775181913456
77,10982.973974979748
78,10978.50605104469
79,10947.253288218424
80,10915.840957873565
81,10904.937841166839
82,10901.917359491452
83,10861.384753827915
84,10850.578968545327
85,10814.53464510351
86,10805.178288142304
87,10798.560810466575
88,10790.498461793964
89,10775.662720815788
90,10762.196478501988
91,10756.73733874678
92,10743.345676783378
93,10710.128660639339
94,10693.598164125966
95,10641.845554654781
96,10625.404789614098
97,10623.991437235765
98,10571.97326272879
99,10530.434808446977
100,10511.673184038835
101,10455.276434010462
102,10455.231008857345
103,10453.568851351252
104,10446.283645799525
105,10436.103071182628
106,10427.150152426339
107,10419.439430735141
108,10417.154567036016
109,10388.697304148465
110,10385.477746552164
111,10383.133354727313
112,10381.21695969284
113,10377.711355091127
114,10376.040866656356
115,10304.247233199103
116,10298.758809619754
117,10296.077285936699
118,10264.223528255647
119,10258.180177495273
120,10255.63179168485
121,10252.767759235088
122,10245.234203996439
123,10204.488849442143
124,10190.034564194577
125,10184.57279661097
126,10153.477875836865
127,10090.196938189749
128,10089.580843786716
129,10077.052736081387
130,10075.377633896454
131,10065.829254480861
132,10057.947699003233
133,10057.74894254088
134,10057.396138798485
135,10050.679232533314
136,10042.45527042899
137,10041.381145611787
138,10036.014113690786
139,9997.003793667454
140,9982.51569038068
141,9976.066611822918
142,9968.677428026243
143,9966.778542747667
144,9956.103036225179
145,9941.311543196309
146,9938.57054604905
147,9920.699280062636
148,9919.065560610688
149,9918.53097491443
150,9912.738487480505
151,9911.884857807087
152,9898.638852769081
153,9893.063133371432
154,9891.822316430522
155,9884.512066187564
156,9875.056349498553
157,9852.927363083098
158,9843.782547683064
159,9830.692465839256
160,9815.417267793615
161,9807.526659973424
162,9807.389510319721
163,9793.281824826063
164,9787.828662514676
165,9751.996516085303
166,9748.790674981043
167,9746.39612619557
168,9731.609715091688
169,9721.739405911716
170,9718.62177898448
171,9714.900940275864
172,9712.266868802839
173,9696.339801546645
174,9695.428329261875
175,9687.539458689684
176,9686.838295316256
177,9678.743913926312
178,9668.497990734759
179,9659.022368323209
180,9653.171645139197
181,9644.725656381941
182,9624.108933245952
183,9622.712218984918
184,9609.798123427556
185,9609.098953684072
186,9599.909564011923
187,9596.509509192256
188,9591.55224454027
189,9587.750799709429
190,9574.227647445932
191,9568.070509318879
192,9550.980141807668
193,9549.19178171547
194,9545.0505939869
195,9540.179505148164
196,9520.331121825599
197,9512.605587963091
198,9503.37155088218
199,9502.043361943732
200,9501.031745589162
201,9484.218217093763
202,9483.700084347982
203,9480.996546551294
204,9477.946777299476
205,9476.727312343442
206,9475.667042732104
207,9475.33621422771
208,9474.868893722512
209,9473.452696065095
210,9468.896716850271
211,9468.495619024687
212,9467.359575316546
213,9451.130060494303
214,9443.122294815104
215,9434.632428775549
216,9414.006955647379
217,9406.753569513838
218,9403.509185078501
219,9392.82075376866
220,9387.23646660105
221,9386.49631044348
222,9385.902164503008
223,9381.701045414096
224,9381.076336146383
225,9377.739729631825
226,9374.709139974048
227,9372.716016487073
228,9367.20289173337
229,9358.176559551883
230,9354.808399132553
231,9350.490832707463
232,9310.937583231193
233,9300.866106245652
234,9291.88195696162
235,9290.290584389539
236,9273.995160854276
237,9273.97051383488
238,9273.843546930966
239,9271.643878287286
240,9248.800909710044
241,9242.703722888928
242,9241.50209682236
243,9219.346376948335
244,9218.63161081591
245,9201.578053901569
246,9200.565712472133
247,9198.254594118462
248,9193.258783558256
249,9189.480818569804
250,9189.056373204266
251,9188.617044400156
252,9188.047330493822
253,9187.51244949491
254,9176.589283983583
255,9174.076509025037
256,9169.030899297775
257,9158.518820137626
258,9124.831650592061
259,9117.942838419009
260,9100.75694741188
261,9099.04134235031
262,9097.866386475373
263,9072.693730784726
264,9067.538839058127
265,9061.951831398368
266,9060.628805856286
267,9058.074297154371
268,9054.395117593192
269,9053.960361695274
270,9051.735521897343
271,9047.693586036268
272,9030.463225671834
273,9030.041889344544
274,9029.667770852388
275,9026.552380415607
276,9014.216714535605
277,8997.02245839262
278,8990.870652536734
279,8987.903118777673
280,8986.969288468763
281,8985.010221568153
282,8951.597143219926
283,8942.81044711321
284,8938.53529329527
285,8933.022015804772
286,8926.453335141028
287,8922.788113578501
288,8915.48665326386
289,8906.442050327
290,8894.959027562221
291,8891.402799858597
292,8890.509827309035
293,8890.292875438434
294,8885.644416155814
295,8882.672911372363
296,8879.591484384953
297,8874.149734278139
298,8868.601599322043
299,8867.578334821517
300,8867.22225492671
301,8860.123692536032
302,8856.93085192497
303,8848.052647366756
