snapshot,AT0 0 CCGT,AT0 0 OCGT,AT0 0 coal,AT0 0 onwind,AT0 0 ror,AT0 0 solar
2013-09-18 23:00:00,0.00024225100163552336,0.00018278132956917956,0.000102620301887519,1883.275797873702,7186.858366649542,0.0
2013-09-19 00:00:00,0.00024224737684080732,0.00018277921326901602,0.00010262003191642346,1870.3517529080002,7313.647920816194,0.0
2013-09-19 01:00:00,0.00023659845999693003,0.00017952519201804923,0.00010153248769923919,2311.10440866834,7455.4976430966735,0.0
2013-09-19 02:00:00,0.0002365884200864675,0.0001795189665170959,0.00010153084338331441,2972.8298615673225,7579.5208792396625,0.0
2013-09-19 03:00:00,0.00024225704265822543,0.00018278330343815045,0.00010262036566661414,4037.1396552190495,7678.721684954163,0.0
2013-09-19 04:00:00,0.00024225368963870633,0.00018278133936961685,0.00010261950155345187,4329.194342874166,7743.303895152471,0.0
2013-09-19 05:00:00,0.0002422548742168471,0.00018278282556791092,0.00010261996935496602,4045.683882464973,7779.857299761804,0.0
2013-09-19 06:00:00,0.00024225928627029727,0.00018278630887436317,0.00010262067266183422,3850.257969484955,7801.361697319806,2508.178270133109
2013-09-19 07:00:00,0.0002272039618731465,0.00017403441364991542,9.966603851213898e-05,4014.9374471607935,7814.702828572463,5444.125551229745
2013-09-19 08:00:00,0.00022723475466456542,0.00017405413149979208,9.967152976541013e-05,4680.812952543318,7821.103330557281,7325.414202118497
2013-09-19 09:00:00,0.00022723525867354895,0.00017405546865885928,9.967161014208215e-05,5382.215213590887,7821.493185622006,7710.895406823389
2013-09-19 10:00:00,0.0002272400389492565,0.00017405900405238623,9.967280449340765e-05,3764.656146744142,7823.564233363273,8049.915643835015
2013-09-19 11:00:00,0.00022722771449744972,0.0001740542541592926,9.967137971945452e-05,3412.1600089080557,7817.614623022063,7611.813041433573
2013-09-19 12:00:00,0.00022722920483562794,0.00017405527495615317,9.967184009799352e-05,3025.3720701521265,7807.367130238057,7229.375240745857
2013-09-19 13:00:00,0.00022722745839307188,0.00017405401888907573,9.967171926726837e-05,3072.5161129952253,7788.5444932502705,6536.952234208364
2013-09-19 14:00:00,0.00022721325249599832,0.00017404666283094401,9.96700471124644e-05,3395.5741482855115,7764.845082879134,4925.078283450479
2013-09-19 15:00:00,0.00023498707143055213,0.0001785937935395189,0.00010121936917297452,3574.846095012554,7734.516056151237,3448.515038285165
2013-09-19 16:00:00,0.00024224275665464428,0.0001827782019924789,0.00010261875191023359,3107.0248738552223,7709.602657136121,1031.6866053078213
2013-09-19 17:00:00,0.00024223104539374888,0.00018276986146668664,0.00010261657866449295,2876.3737545040763,7695.048582211094,0.0
2013-09-19 18:00:00,0.00024223108856737368,0.0001827695005691951,0.00010261661592022678,2909.3300688743057,7687.621891356364,0.0
2013-09-19 19:00:00,0.00024223357038679602,0.00018277085328275122,0.00010261709025433147,2743.299174416517,7678.452340718441,0.0
2013-09-19 20:00:00,0.00024223652891651652,0.00018277230809373658,0.00010261749598643187,2397.480456876595,7668.816036373398,0.0
2013-09-19 21:00:00,0.00024224333686518148,0.00018277650918407893,0.00010261870576260839,2148.189993824043,7655.659173178113,0.0
2013-09-19 22:00:00,0.0002422472490130831,0.00018277904055180838,0.00010261945836933994,1688.9843194010105,7640.871134891959,0.0
2013-09-19 23:00:00,0.00024224839290613835,0.00018277991871454923,0.00010261952330714869,1390.7548020159352,7624.883280968133,0.0
2013-09-20 00:00:00,0.00024224906612988137,0.00018278029220616194,0.00010261959027950141,1158.9117931790327,7609.906174483469,0.0
2013-09-20 01:00:00,0.0002422514763865285,0.0001827819410322762,0.00010262009794852467,882.7249451431061,7593.786108838663,0.0
2013-09-20 02:00:00,0.0002422525361351087,0.00018278284491155024,0.00010262045100797701,737.099671994122,7572.63416272523,0.0
2013-09-20 03:00:00,0.00024225190461769783,0.00018278241011902363,0.00010262037550527274,714.123590030722,7555.471162313209,0.0
2013-09-20 04:00:00,0.00024225032124092314,0.00018278147013020977,0.00010262003626433873,703.7412723409049,7537.447240788162,0.0
2013-09-20 05:00:00,0.00024224840227334227,0.00018278016245177865,0.00010261947794459792,744.8253767234567,7521.5972641821445,0.0
2013-09-20 06:00:00,0.00024225159355790052,0.00018278205685287255,0.00010261964206695547,746.74962414586,7503.595898658516,2065.4369231939218
2013-09-20 07:00:00,0.00023504321847110153,0.00017862363763663087,0.00010122914707698693,688.1744834859595,7484.2348384659945,4814.904275367877
2013-09-20 08:00:00,0.0002350273927500349,0.00017861620785356459,0.00010122578725300238,633.7642456559366,7468.910433628915,7409.919722892758
2013-09-20 09:00:00,0.00022778980039244847,0.00017437416657862658,9.971482245318292e-05,1345.849401179882,7452.084749345353,7896.101322519282
