,AT0 0
0,15180.207822182752
1,15177.410142893732
2,15143.837991425578
3,15008.150545908473
4,14954.994639417228
5,14861.272383235304
6,14848.682826434748
7,14796.925759588014
8,14746.567532385787
9,14718.041430582796
10,14704.602343050592
11,14697.134240473677
12,14696.209305183553
13,14694.18258254785
14,14687.816267316519
15,14676.625550160468
16,14673.827870871457
17,14643.053398692316
18,14640.255719403303
19,14634.660360825279
20,14624.868483313734
21,14596.891690423607
22,14595.492850779096
23,14510.163632464213
24,14503.169434241683
25,14485.527953297402
26,14475.192641351558
27,14472.394962062544
28,14465.400763840014
29,14465.400763840014
30,14456.223125970479
31,14443.019329527908
32,14440.221650238898
33,14424.829480080702
34,14422.036734860312
35,14415.887368355254
36,14415.002917494836
37,14401.750720662154
38,14385.664346069643
39,14363.28546979105
40,14363.28546979105
41,14361.886630146544
42,14328.314478678389
43,14297.2939065629
44,14273.714428188981
45,14210.811948539857
46,14183.717296982673
47,14153.459523115098
48,14153.3628965325
49,14133.87576809201
50,14122.093178865594
51,14114.862079033524
52,14089.112899467806
53,14060.207408102246
54,14059.300892094185
55,14001.257203594374
56,13999.587162219399
57,13985.59876577434
58,13981.402246840818
59,13971.610369329277
60,13950.53751001622
61,13936.226037797021
62,13905.864906037477
63,13884.638235593584
64,13875.090433858342
65,13860.616362796805
66,13840.11944274568
67,13838.720603101174
68,13831.5311351877
69,13820.420876893719
70,13796.755413765984
71,13770.177460520365
72,13740.801827985732
73,13736.605309052211
74,13722.616912607144
75,13718.420393673627
76,13709.487442158397
77,13672.258685404919
78,13668.1815329766
79,13660.6004197575
80,13656.033370642836
81,13652.674930381829
82,13644.28189251479
83,13635.888854647757
84,13624.698137491705
85,13619.102778913675
86,13613.507420335653
87,13595.322504957068
88,13581.334108512005
89,13574.339910289476
90,13572.73916989119
91,13558.952674199905
92,13526.779362376265
93,13452.668775346843
94,13443.66305598547
95,13443.604032192605
96,13442.306203693017
97,13372.946327314883
98,13372.907001480562
99,13364.513963613526
100,13311.358057122288
101,13307.161538188762
102,13295.970821032715
103,13291.774302099197
104,13266.559182575345
105,13255.623780597805
106,13254.787026653952
107,13245.612593830487
108,13244.43998322921
109,13241.416074896968
110,13229.723043490407
111,13203.647404495296
112,13185.462489116711
113,13178.468290894181
114,13163.787600879112
115,13163.08105480461
116,13115.520506891398
117,13112.456354423171
118,13111.32398795788
119,13104.329789735348
120,13101.471345011045
121,13096.527381325048
122,13096.151525718193
123,13090.341393290282
