,0
1,28.0
2,25.0
3,19.0
4,16.0
5,19.0
6,9.0
7,9.0
8,9.0
9,5.0
10,7.0
11,2.0
12,0.0
13,5.0
14,19.0
15,16.0
16,18.0
17,16.0
18,11.0
19,5.0
20,5.0
21,5.0
22,1.0
23,2.0
24,2.0
25,2.0
26,1.0
27,1.0
28,1.0
29,0.0
30,1.0
31,1.0
32,3.0
33,0.0
34,0.0
35,0.0
36,1.0
37,1.0
38,0.0
39,2.0
40,2.0
