,f,max
0.0,21733.17298469526,
1.0,3259.442861311187,
2.0,1146.9394716959216,
3.0,1176.4795204810391,
4.0,551.3655992798863,
5.0,1329.644500707464,
6.0,815.974412041444,
7.0,876.0358224436657,
8.0,485.7477395027889,
9.0,919.3621529567738,
10.0,978.7449483290329,
11.0,393.6172054850432,
12.0,1336.4307739171488,
13.0,818.0111563161408,
14.0,465.37168248361274,
15.0,703.875418984553,
16.0,400.3386038202394,
17.0,622.3321209839004,
18.0,384.0495207414075,
19.0,303.6504268579174,
20.0,223.7318619006256,
21.0,487.1737236827385,
22.0,503.1286366606496,
23.0,1151.910519254381,
24.0,571.0320475336022,
25.0,228.99777787554987,
26.0,428.81218148256863,
27.0,864.4228858569395,
28.0,722.6184430719197,
29.0,288.34218387931367,
30.0,1331.5478912195747,
31.0,889.4112611998191,
32.0,737.947345295892,
33.0,560.7313457628662,
34.0,751.6012648180621,
35.0,389.8822406894459,
36.0,980.7075225758124,
37.0,360.00015390578864,
38.0,429.9016652115915,
39.0,816.4471835951788,
40.0,652.2439047823051,
41.0,280.4361618080118,
42.0,150.7233249042202,
43.0,414.9303932957637,
44.0,1371.9506544668834,
45.0,769.8888988392157,
46.0,1081.6609570706585,
47.0,645.2011500373799,
48.0,731.6802003924778,
49.0,65.24778197684715,
50.0,939.9275586841054,
51.0,230.70710673211127,
52.0,1881.5233361803266,1881.5233361803266
53.0,764.1810141873976,
54.0,790.5374618381105,
55.0,648.5555366433598,
56.0,1007.6017264643208,
57.0,470.7372268497297,
58.0,187.5038160448694,
59.0,221.74537310405125,
60.0,361.326489885109,
61.0,728.1257079504525,
62.0,459.29047731248824,
63.0,147.97080239244056,
64.0,442.7625851186291,
65.0,260.8252508358113,
66.0,527.4431094453165,
67.0,460.8152531163234,
68.0,744.1872531532094,
69.0,478.6799893975892,
70.0,712.2817893730981,
71.0,121.14081546246054,
72.0,415.14628793176945,
73.0,351.8923528461925,
74.0,422.9257470811742,
75.0,772.1213696826253,
76.0,666.4797557671332,
77.0,93.42524627274646,
78.0,513.7045715613747,
79.0,365.48935549642374,
