,AT0 0
0,-19420.207554196648
1,-19387.18936423905
2,-19377.855133530826
3,-19277.08027567652
4,-19257.968839774687
5,-19205.699897502273
6,-19195.893737116538
7,-19114.71657487151
8,-19077.156225157356
9,-19046.69880043784
10,-18956.8108245027
11,-18922.936728328925
12,-18818.20670972646
13,-18799.032383829537
14,-18778.648047642382
15,-18752.98669997722
16,-18708.35467382519
17,-18627.90921213752
18,-18570.475249034993
19,-18547.30988792558
20,-18540.395349201674
21,-18532.335541908706
22,-18441.087879650004
23,-18425.588942309525
24,-18418.00179881828
25,-18402.48412620699
26,-18385.68050873147
27,-18358.570173311422
28,-18348.878101568895
29,-18347.57240023754
30,-18305.431614771023
31,-18284.747900057155
32,-18275.321091158105
33,-18258.26481804088
34,-18222.003022505283
35,-18139.30425764438
36,-18093.18807908761
37,-18084.76417500756
38,-18081.760484877093
39,-18072.08088368487
40,-18067.68726057808
41,-18056.971019833516
42,-18055.25362507617
43,-18040.240292176022
44,-18036.330965890724
45,-18024.939811767654
46,-18023.526301320555
47,-18017.36593745819
48,-18015.670496372353
49,-17972.015506260614
50,-17941.786620733885
51,-17924.838380402107
52,-17909.22381887465
53,-17897.41138119199
54,-17881.595886401345
55,-17812.581900176985
56,-17775.776947453614
57,-17761.774884327402
58,-17755.801749394668
59,-17740.5105931942
60,-17739.212398121832
61,-17679.33388540516
62,-17672.16030796938
63,-17668.402070964272
64,-17667.324581796598
65,-17647.320743550197
66,-17646.649060800253
67,-17641.59296322339
68,-17625.32895400788
69,-17623.475937937525
70,-17616.31324328919
71,-17608.692711682386
72,-17596.090885995873
73,-17591.941706651916
74,-17544.13124368797
75,-17518.64788319888
76,-17507.79633688885
77,-17483.24374453319
78,-17445.044963907407
79,-17442.328847756264
80,-17437.484051391155
81,-17428.817017349735
82,-17428.678496902627
83,-17419.153980660805
84,-17414.952905696533
85,-17410.84672727048
86,-17399.296179336467
87,-17337.75670063432
88,-17332.846112635034
89,-17308.873226440257
90,-17296.892716773014
91,-17283.47214492207
92,-17283.419737433716
93,-17279.238902585355
94,-17261.630559531797
95,-17252.027133220763
96,-17203.10083312775
97,-17193.357422958525
98,-17186.15297463514
99,-17145.03435931015
100,-17115.895333186814
101,-17106.33090951499
102,-17088.383232133172
103,-17076.251931843737
104,-17067.6265784594
105,-17063.817629276284
106,-17032.264532552374
107,-17026.140687646322
108,-17020.6796445285
109,-17012.696123846774
110,-17009.887755783573
111,-17005.256846865803
112,-17001.312236704227
113,-16989.777571096678
114,-16925.78428128791
115,-16914.853671971076
116,-16909.988945980615
117,-16890.827815793644
118,-16862.027457884735
119,-16841.7950242638
120,-16835.537105791896
121,-16798.18371719969
122,-16763.23919282137
123,-16749.550031132796
124,-16733.39562145779
125,-16725.244767559143
126,-16714.51782634448
127,-16708.58234924518
128,-16689.51730473615
129,-16667.078046600218
130,-16664.332190153968
131,-16663.666102869385
132,-16650.248392079488
133,-16623.698823021045
134,-16613.685023441605
135,-16567.842612223496
136,-16504.66866860164
137,-16492.2738469413
138,-16491.312108335253
139,-16448.953111326726
140,-16442.19307667116
141,-16413.5343901218
142,-16411.269929572743
143,-16381.02206931706
144,-16380.469541177981
145,-16350.399569026218
146,-16332.398920002552
147,-16305.461520709983
148,-16290.567924127812
149,-16255.192662492294
150,-16249.051151324002
151,-16231.003555414623
152,-16222.502653703556
153,-16207.0660275331
154,-16199.500426691395
155,-16182.371831785455
156,-16179.490752657839
157,-16176.388895924803
158,-16134.66168935887
159,-16121.330205335102
160,-16118.640391117315
161,-16099.661420858258
162,-16078.426216020569
163,-16069.944169751787
164,-16060.773661482648
165,-16056.789331774406
166,-16053.000373780149
167,-16035.591468397675
168,-16033.378247534072
169,-16011.90807286895
170,-15971.660719233152
171,-15964.78208635551
172,-15958.296358833068
173,-15957.402074733001
174,-15902.125355419545
175,-15889.08294934519
176,-15884.972825549945
177,-15876.043361399215
178,-15844.972471400446
179,-15838.727845091122
180,-15836.91604057254
181,-15833.680177452126
182,-15828.18486152701
183,-15784.328159842977
184,-15771.042866492167
185,-15764.820641372673
186,-15755.628495220926
187,-15754.84396923307
188,-15737.120678368192
189,-15734.491009467582
190,-15714.839176229065
191,-15704.98857195134
192,-15698.24136192797
193,-15697.877042320537
194,-15686.037057244539
195,-15681.448956556676
196,-15680.474053173502
197,-15661.944194908478
198,-15657.257474938913
199,-15656.579497855138
200,-15652.459378709613
201,-15644.559623305711
202,-15611.83424278176
203,-15597.638552555196
204,-15579.472844008904
205,-15576.758470953659
206,-15575.646571742727
207,-15543.781650131239
208,-15531.754098521114
209,-15523.086666354182
210,-15518.244439372551
211,-15512.640691331937
212,-15511.120598010948
213,-15479.453905526414
214,-15477.273011485537
215,-15473.064913834409
216,-15466.528533057764
217,-15439.964013258403
218,-15422.892056457285
219,-15419.006467182688
220,-15415.329588558772
221,-15413.266273085495
222,-15411.842222990786
223,-15403.184479247528
224,-15396.395463235142
225,-15387.556533202369
226,-15386.858680667232
227,-15379.070730592242
228,-15369.714224205492
229,-15369.674797405278
230,-15365.515239906326
231,-15361.913596644734
232,-15301.895737681643
233,-15297.725038306047
234,-15278.307410288342
235,-15276.050391106102
236,-15262.78237211531
237,-15247.343584609402
238,-15247.320684674893
239,-15232.459680204744
240,-15223.976059512806
241,-15217.661142769035
242,-15196.706926858653
243,-15190.001611507334
244,-15167.607652978611
245,-15146.150274120339
246,-15141.376119798242
247,-15141.013554800795
248,-15124.458867082883
249,-15116.499417596942
250,-15096.553583664512
251,-15095.364334088139
252,-15092.030757443492
253,-15083.021647339121
254,-15056.055759915525
255,-15050.753469070225
256,-15021.118723828653
257,-15017.33410304646
258,-15010.656975796299
259,-15010.557846045593
260,-15003.109010026856
261,-14984.133875157417
262,-14974.68072379175
263,-14965.450217660838
264,-14950.080880618232
265,-14897.692287439602
266,-14895.512746733186
267,-14888.696731064527
268,-14865.737478874564
269,-14851.361040983616
270,-14845.167777528557
271,-14839.51753355939
272,-14832.145619146297
273,-14831.576991174603
274,-14829.918961160745
275,-14825.204206673096
