,0
1,30.0
2,22.0
3,27.0
4,17.0
5,13.0
6,16.0
7,9.0
8,11.0
9,5.0
10,4.0
11,1.0
12,1.0
13,5.0
14,19.0
15,15.0
16,14.0
17,11.0
18,12.0
19,6.0
20,6.0
21,6.0
22,3.0
23,1.0
24,0.0
25,3.0
26,0.0
27,0.0
28,1.0
29,0.0
30,0.0
31,2.0
32,2.0
33,1.0
34,0.0
35,0.0
36,2.0
37,0.0
38,0.0
39,4.0
