,AT0 0
0,32343.242151656723
1,32125.480813917056
2,32072.212664797353
3,31762.929289661777
4,31542.216297353305
5,31496.368477120726
6,31215.30534596915
7,30874.66876211272
8,30867.811407504032
9,30796.524748186188
10,30467.525628585146
11,30387.16448259996
12,30273.00655992736
13,30191.691413378434
14,30153.267227238597
15,30118.174252899214
16,29878.93856029854
17,29869.961075766576
18,29838.64147800787
19,29748.937917090458
20,29622.18755205436
21,29594.62313281913
22,29289.784452000982
23,29266.4724755896
24,29215.51486406055
25,29184.77531342673
26,29179.852288410948
27,29176.014417703478
28,29136.84533842783
29,29113.87410387161
30,29072.892668821463
31,29072.888568397488
32,29026.640601347855
33,28962.63336070842
34,28913.00068813905
35,28872.549868560593
36,28852.475609817975
37,28750.814084816586
38,28685.486228148897
39,28683.21527796313
40,28602.84040776127
41,28572.048341768044
42,28530.137276974627
43,28512.6919278286
44,28509.86756419881
45,28479.732252062422
46,28426.087576220852
47,28382.003617780123
48,28354.111172573703
49,28313.832590700287
50,28291.13066031604
51,28236.538730251537
52,28223.33333365366
53,28190.902353486854
54,28171.276934692585
55,28134.27825349945
56,28105.570828021755
57,28070.06418928381
58,28053.75547188345
59,28029.025750846446
60,28001.94524639204
61,27983.012908494067
62,27915.009650175947
63,27886.70117032552
64,27880.5599000086
65,27878.990391682783
66,27874.1577956811
67,27851.10195280152
68,27841.794883776776
69,27817.71670990305
70,27812.23774356373
71,27780.94472749224
72,27777.09462862397
73,27769.044812470875
74,27747.07663143496
75,27689.495297718116
76,27642.790852924583
77,27588.54205359013
78,27585.33381642605
79,27561.85242242317
80,27558.029508519434
81,27529.885676981597
82,27439.845713489816
83,27425.222902883645
84,27411.34632393076
85,27299.67111561108
86,27273.741799769676
87,27272.415928356993
88,27267.830058807613
89,27244.864579532186
90,27242.676686605773
91,27232.346161402176
92,27197.57329809395
93,27180.175877469705
94,27176.12786239181
95,27121.256850385234
96,27091.18159347335
97,27053.786403642112
98,27035.6025200508
99,26989.026340721975
100,26942.92863503898
101,26933.76049948313
102,26922.225933012705
103,26882.75690879891
104,26859.21821500572
105,26849.74878621312
106,26827.84079878921
107,26823.601253323668
108,26820.390029687238
109,26775.348931859346
110,26732.887804318736
111,26687.077452667127
112,26679.445723585202
113,26676.457993589185
114,26663.828331428267
115,26660.776080176664
116,26629.80957910374
117,26628.671421237534
118,26621.455072124194
119,26605.282199987734
120,26600.724380855474
121,26574.148349579296
122,26571.12217866522
123,26555.79583537919
124,26542.562429909245
125,26532.58205662261
126,26529.136283787935
127,26516.07086690195
128,26507.64296095922
129,26500.444084992505
130,26498.173548074337
131,26483.630607928037
132,26442.33894497533
133,26424.32139717685
134,26414.052610418683
135,26403.39994425203
136,26385.343708111395
137,26368.297934860686
138,26358.354621657523
139,26336.550104163445
140,26325.06175454402
141,26292.544396352685
142,26292.31076238047
143,26289.33078251559
144,26285.277184125574
145,26283.63971589104
146,26275.88599021905
147,26255.67696397991
148,26247.27637326737
