snapshot,AT0 0 CCGT,AT0 0 OCGT,AT0 0 coal,AT0 0 onwind,AT0 0 ror,AT0 0 solar
2013-01-01 00:00:00,0.0001052629638854708,8.161634708285394e-05,5.064688109979899e-05,2429.901275877259,2828.1291491845964,0.0
2013-01-01 01:00:00,0.00010526040390116931,8.161117639448287e-05,5.064342809697379e-05,2549.952266331183,2827.03755534202,0.0
2013-01-01 02:00:00,0.00010546443668232098,8.173109962883053e-05,5.069046027608606e-05,2545.398777302612,2826.1652392432097,0.0
2013-01-01 03:00:00,0.00010526288585036253,8.160853370715328e-05,5.06408918450563e-05,2525.233696864345,2825.5209331234673,0.0
2013-01-01 04:00:00,0.0001055441263627134,8.177640604137276e-05,5.071104735562949e-05,2377.4733580020506,2825.0728328623736,0.0
2013-01-01 05:00:00,0.00010551909980012826,8.176072237711799e-05,5.0711907965343586e-05,2113.1736436499004,2824.7804343308517,0.0
2013-01-01 06:00:00,0.00010550125930763669,8.175405022386535e-05,5.071952426542432e-05,1927.8661985972342,2824.4292959291274,0.0
2013-01-01 07:00:00,0.0001055108667720418,8.176717334806299e-05,5.073347801071948e-05,1807.338971405432,2824.175147791216,0.0
2013-01-01 08:00:00,0.0001054348808670591,8.1679306518081e-05,5.067947271599919e-05,1490.0746208549197,2823.854487460846,5753.952820419528
2013-01-01 09:00:00,0.00010516126309505825,8.156209766631236e-05,5.066370989543225e-05,1036.9849214553574,2823.5053657144995,354.54702611243346
2013-01-01 10:00:00,0.0001051735479309005,8.157390028117146e-05,5.0675624506221854e-05,681.5345663711756,2823.2087649103246,8565.709064714052
2013-01-01 11:00:00,0.00010516763164156412,8.157494453946298e-05,5.067822205441118e-05,525.0232681121149,2825.9744059624363,8562.936526145295
2013-01-01 12:00:00,0.00010508493783841917,8.15284797546436e-05,5.067282453952985e-05,386.78675268522585,2834.2632784826483,7561.083522113357
2013-01-01 13:00:00,0.00010551729562097864,8.174882353825197e-05,5.074202049661021e-05,205.25977722912688,2847.7542930550485,5490.188287039064
2013-01-01 14:00:00,0.00010531760285495773,8.165442573495233e-05,5.072399824601696e-05,161.28420547494184,2854.264622788827,2584.2570289010096
2013-01-01 15:00:00,0.00010516791986343818,8.158734779197731e-05,5.07115130195427e-05,203.77160063247055,2852.2785799289195,0.0
2013-01-01 16:00:00,0.00010511714432856078,8.155776907697496e-05,5.0700877239011554e-05,259.9948361786125,2850.5267008863566,0.0
2013-01-01 17:00:00,0.00010510780228885218,8.15536096354459e-05,5.069889670117099e-05,377.23321032905477,2848.991770991752,0.0
2013-01-01 18:00:00,0.00010510209583244486,8.155254066630042e-05,5.069949727375666e-05,381.801905653273,2847.400433332917,0.0
2013-01-01 19:00:00,0.00010510341036293736,8.155508411563055e-05,5.070212711763553e-05,361.2651009319255,2845.8934320987814,0.0
2013-01-01 20:00:00,0.00010512110074340887,8.156599717878674e-05,5.07071058398493e-05,373.9889915276398,2844.4573771598925,0.0
2013-01-01 21:00:00,0.00010513891948742094,8.157808084868133e-05,5.071249442279066e-05,412.29459768622564,2843.1054494624686,0.0
2013-01-01 22:00:00,0.00010513190466598021,8.157088579388646e-05,5.070987013167807e-05,236.10963667251983,2841.7475008162446,0.0
2013-01-01 23:00:00,0.00010512974800531078,8.156917730375312e-05,5.070853774534172e-05,227.4186970506288,2840.4954827809333,0.0
2013-01-02 00:00:00,0.00010515378035063188,8.158223318677831e-05,5.07113949297508e-05,322.70650555906974,2839.5596042103525,0.0
2013-01-02 01:00:00,0.00010519145953260967,8.160340454701726e-05,5.071593943594894e-05,388.4242830334069,2839.106391996959,0.0
2013-01-02 02:00:00,0.00010521003602176503,8.161377556166573e-05,5.0715898041290906e-05,448.10007088404734,2839.0086168905145,0.0
2013-01-02 03:00:00,0.00010523649235795109,8.162827776363533e-05,5.071737070773918e-05,538.000674010013,2839.0829030803534,0.0
2013-01-02 04:00:00,0.00010524511899623706,8.163462414529045e-05,5.0717246817964845e-05,593.3012321147444,2839.7309024953074,0.0
2013-01-02 05:00:00,0.00010526588718809216,8.164974967847773e-05,5.072148578911509e-05,762.2090169801991,2840.6192642217843,0.0
2013-01-02 06:00:00,0.00010528123193034797,8.166348738198352e-05,5.0727177780422955e-05,854.8329893752285,2841.3465894741703,0.0
2013-01-02 07:00:00,0.00010531208659519543,8.168783869343635e-05,5.0737782223794966e-05,956.8473421376374,2841.3360628694513,0.0
2013-01-02 08:00:00,0.00010544073873576082,8.175382796186433e-05,5.075527486434775e-05,1018.6661055876069,2841.348662612418,2345.1863892028787
2013-01-02 09:00:00,0.00010559175846758077,8.183155053124881e-05,5.077492789617503e-05,1108.0607421168331,2841.29347727611,4289.601383651537
2013-01-02 10:00:00,0.00010569666307112096,8.188791093963079e-05,5.078984425540115e-05,1334.248372798118,2841.1619251486522,5765.312988761821
2013-01-02 11:00:00,0.00010575454054530832,8.191654021138607e-05,5.0795546796666394e-05,1293.9783729252333,2841.974801902043,6861.941628807963
2013-01-02 12:00:00,0.0001057571915215249,8.192366730991742e-05,5.079442309000668e-05,1405.710508777245,2843.5392281206096,6248.242755138132
2013-01-02 13:00:00,0.00010566971171230603,8.188721186264982e-05,5.0781560359417004e-05,1457.4989790136676,2844.700790328077,4167.685666634575
2013-01-02 14:00:00,0.00010551912693358958,8.182663515250347e-05,5.076787374750136e-05,1577.743466905837,2845.1128648823424,1539.384475128497
2013-01-02 15:00:00,0.0001055099313745436,8.183610526073953e-05,5.076730082969498e-05,2007.1710111685497,2844.610505807493,0.0
2013-01-02 16:00:00,0.00010555860969733932,8.187260834610939e-05,5.077607865176447e-05,2356.921680321453,2844.0146326595222,0.0
2013-01-02 17:00:00,0.00010562072813982343,8.191956865303258e-05,5.079286219578421e-05,2672.9205263988556,2843.405913263111,0.0
2013-01-02 18:00:00,0.00010567299691588588,8.195651967116912e-05,5.0805847048603316e-05,2827.5566753708317,2842.6326601989476,0.0
2013-01-02 19:00:00,0.00010571744433128942,8.198669982394895e-05,5.081592684461935e-05,2966.090780088156,2841.6873082227944,0.0
2013-01-02 20:00:00,0.00010574750801924615,8.200584028289616e-05,5.082068518320249e-05,3061.557132485956,2840.736160367911,0.0
2013-01-02 21:00:00,0.00010575815812010528,8.200970779081926e-05,5.0818577117725144e-05,3030.5733530445345,2839.8026824414806,0.0
2013-01-02 22:00:00,0.00010573716471943625,8.197764218289992e-05,5.079739827759547e-05,2426.8956175166336,2838.9598498960454,0.0
2013-01-02 23:00:00,0.00010574552512003186,8.19722299313466e-05,5.079087921065846e-05,2285.221455386909,2838.1912227487683,0.0
