,AT0 0
0,15180.207822182752
1,15177.410142893732
2,15143.837991425578
3,15050.891488963058
4,15008.150545908473
5,14954.994639417228
6,14861.272383235304
7,14848.682826434748
8,14815.429987431806
9,14796.925759588014
10,14796.925759588014
11,14755.756865080895
12,14746.567532385787
13,14704.602343050592
14,14696.209305183553
15,14687.816267316519
16,14676.625550160468
17,14673.827870871457
18,14661.295561860039
19,14643.053398692316
20,14640.255719403303
21,14634.660360825279
22,14624.868483313734
23,14596.891690423607
24,14595.492850779096
25,14586.425708715635
26,14575.126462082882
27,14542.968699624238
28,14521.354349620264
29,14510.163632464213
30,14510.163632464213
31,14508.044951599546
32,14503.169434241683
33,14476.530215443046
34,14475.192641351558
35,14472.394962062544
36,14465.400763840014
37,14465.400763840014
38,14443.019329527908
39,14440.221650238898
40,14422.036734860312
41,14385.774665456827
42,14376.03674129417
43,14363.28546979105
44,14363.28546979105
45,14361.886630146544
46,14328.314478678389
47,14300.837647055769
48,14269.724807668714
49,14210.811948539857
50,14153.459523115098
51,14133.87576809201
52,14090.601333626573
53,14089.112899467806
54,14041.655696824953
55,14038.612429087658
56,14015.432388215453
57,13999.587162219399
58,13991.669291220083
59,13986.250243638631
60,13985.59876577434
61,13981.402246840818
62,13971.610369329277
63,13926.598920315819
64,13905.864906037477
65,13884.882311369884
66,13875.090433858342
67,13872.249290138818
68,13840.11944274568
69,13838.720603101174
70,13796.755413765984
71,13770.177460520365
72,13740.801827985732
73,13736.605309052211
74,13724.869188161225
75,13722.616912607144
76,13718.420393673627
77,13710.137687036218
78,13687.873045652454
79,13672.258685404919
80,13652.674930381829
81,13644.28189251479
82,13635.888854647757
83,13624.698137491705
84,13619.102778913675
85,13613.507420335653
86,13595.322504957068
87,13581.334108512005
88,13574.339910289476
89,13558.952674199905
90,13526.779362376265
91,13451.242021572918
92,13442.529147655585
93,13417.549281481823
94,13375.31235885141
95,13372.907001480562
96,13368.073848622225
97,13364.513963613526
98,13351.924406812968
99,13345.901718170033
100,13318.680547191612
101,13311.358057122288
102,13309.715570781205
103,13307.161538188762
104,13302.358705111563
105,13295.970821032715
106,13291.774302099197
107,13290.56193091101
108,13286.525875903035
109,13285.277655268019
110,13250.0634400903
111,13245.612593830487
112,13244.322005128099
113,13241.416074896968
114,13236.983150348218
115,13230.291660192996
116,13203.647404495296
117,13185.462489116711
118,13178.468290894181
119,13175.398272214641
120,13172.87293231616
121,13163.08105480461
122,13157.008485990375
123,13125.544726258366
