,0
1,30.0
2,11.0
3,13.0
4,20.0
5,7.0
6,10.0
7,8.0
8,8.0
9,6.0
10,2.0
11,1.0
12,3.0
13,11.0
14,22.0
15,23.0
16,31.0
17,24.0
18,9.0
