,Anfang,Ende,RES,EE,Wechsel_EE-RES,Delta_t,Delta_E,LV_kurz,LV_lang,P_kurz,P_lang,Anteil_kurz,Anteil_lang
75,2544,2561,105650.2042181903,-27473.927552047644,2551,17,78176.27666614266,27473.927552047644,133124.13177023793,1616.1133854145673,7830.831280602231,0.17107259993044754,0.8289274000695525
76,2561,2633,641656.5062768275,-11259.22028115796,2564,72,630397.2859956695,11259.22028115796,652915.7265579855,156.3780594605272,9068.273979972022,0.016952190585840975,0.9830478094141589
77,2633,2656,110841.89324958817,-1958.0177837372921,2636,23,108883.87546585088,1958.0177837372921,112799.91103332546,85.13120798857791,4904.343957970673,0.01706215687160576,0.9829378431283943
78,2656,2679,12454.277764601686,-91198.7572489552,2673,23,-78744.4794843535,12454.277764601686,-103653.03501355689,541.4903375913776,-4506.653696241604,0.10726523133299586,0.8927347686670041
79,2679,2705,201931.72113850198,-27650.072251836165,2687,26,174281.64888666582,27650.072251836165,229581.79339033813,1063.464317378314,8830.068976551467,0.10749085142623487,0.8925091485737652
80,2705,2734,131545.0585455465,-49389.614065677044,2719,29,82155.44447986945,49389.614065677044,180934.67261122353,1703.0901401957601,6239.126641766329,0.2144351113739078,0.7855648886260922
81,2734,2752,111293.08095656855,-41228.87635254922,2743,18,70064.20460401932,41228.87635254922,152521.95730911777,2290.493130697179,8473.442072728765,0.21279328492874622,0.7872067150712538
82,2752,2762,10921.506265073296,-27456.173517355746,2758,10,-16534.667252282452,10921.506265073296,-38377.67978242904,1092.1506265073297,-3837.767978242904,0.2215352248321069,0.7784647751678931
83,2762,2775,8483.428095819629,-22984.145881690238,2771,13,-14500.717785870609,8483.428095819629,-31467.573977509866,652.5713919861253,-2420.582613654605,0.21234581501230976,0.7876541849876902
84,2775,2801,50006.29967371584,-115689.73571679903,2792,26,-65683.43604308319,50006.29967371584,-165696.03539051488,1923.31921821984,-6372.924438096727,0.23183012672915768,0.7681698732708423
85,2801,2825,80188.0868808099,-51892.17333905824,2815,24,28295.913541751666,51892.17333905824,132080.26021986816,2162.1738891274267,5503.3441758278395,0.2820649394869105,0.7179350605130895
86,2825,2871,372295.0303672364,-15962.880876072008,2828,46,356332.1494911644,15962.880876072008,388257.9112433084,347.01914947982624,8440.38937485453,0.03949049922043005,0.96050950077957
87,2871,2896,74301.37034216936,-93432.35700550872,2887,25,-19130.986663339354,74301.37034216936,-167733.7273476781,2972.0548136867747,-6709.3490939071235,0.30698593324420176,0.6930140667557982
88,2896,2914,4242.909439059518,-87357.15609771809,2913,18,-83114.24665865858,4242.909439059518,-91600.0655367776,235.7171910588621,-5088.892529820978,0.04426938375117419,0.9557306162488258
89,2914,2919,25186.989475607785,-1957.8072573411991,2915,5,23229.182218266586,1957.8072573411991,27144.796732948984,391.56145146823985,5428.959346589797,0.06727258007546004,0.93272741992454
90,2919,2941,14613.738909848587,-55593.81147594631,2936,22,-40980.072566097726,14613.738909848587,-70207.5503857949,664.2608595385722,-3191.252290263404,0.17228857320138807,0.8277114267986119
91,2941,2969,95582.73460188035,-95494.9749496988,2958,28,87.75965218155761,95494.9749496988,191077.70955157914,3410.5348196320997,6824.203912556398,0.33323125375989193,0.6667687462401081
92,2969,2992,70149.48502337433,-69260.00781952328,2983,23,889.4772038510564,69260.00781952328,139409.4928428976,3011.30468780536,6061.282297517287,0.3319124625288197,0.6680875374711803
93,2992,3014,6125.600578485517,-91611.32706716504,3009,22,-85485.72648867952,6125.600578485517,-97736.92764565056,278.43638993115985,-4442.587620256843,0.05897796523175738,0.9410220347682425
94,3014,3040,40934.76716555213,-84161.28586035682,3032,26,-43226.51869480468,40934.76716555213,-125096.05302590894,1574.414121752005,-4811.386654842651,0.24654920766124963,0.7534507923387505
95,3040,3064,98248.73888199741,-58409.338709647694,3055,24,39839.40017234972,58409.338709647694,156658.07759164512,2433.7224462353206,6527.41989965188,0.2715861831334819,0.7284138168665181
96,3064,3088,92793.42665797223,-82772.95025420425,3078,24,10020.476403767985,82772.95025420425,175566.3769121765,3448.87292725851,7315.2657046740205,0.3204039863465898,0.6795960136534102
97,3088,3113,125906.1341169108,-106238.09985561471,3102,25,19668.034261296096,106238.09985561471,232144.23397252552,4249.523994224588,9285.769358901021,0.3139587656770864,0.6860412343229135
98,3113,3137,106585.7235730057,-34063.011966564576,3126,24,72522.71160644112,34063.011966564576,140648.73553957028,1419.292165273524,5860.3639808154285,0.1949669238204402,0.8050330761795598
99,3137,3162,164847.42218081444,-10096.591233349658,3141,25,154750.83094746477,10096.591233349658,174944.0134141641,403.8636493339863,6997.760536566564,0.05456419282990771,0.9454358071700922
100,3162,3186,187946.22516197083,-21619.550773514733,3166,24,166326.6743884561,21619.550773514733,209565.77593548555,900.8146155631139,8731.907330645232,0.09351610277899641,0.9064838972210036
101,3186,3208,182615.65039808568,-7450.985692496815,3190,22,175164.66470558886,7450.985692496815,190066.6360905825,338.6811678407643,8639.392549571932,0.03772314401739681,0.9622768559826032
102,3208,3233,186323.9819894639,-53417.699735223294,3215,25,132906.28225424062,53417.699735223294,239741.6817246872,2136.7079894089316,9589.667268987489,0.18221385059965464,0.8177861494003453
103,3233,3257,61391.410579840565,-123328.52314313357,3249,24,-61937.112563293005,61391.410579840565,-184719.93372297415,2557.9754408266904,-7696.663905123923,0.24944567571133472,0.7505543242886653
104,3257,3264,38952.948433425976,-1194.450157910771,3258,7,37758.4982755152,1194.450157910771,40147.39859133675,170.63573684439584,5735.3426559052505,0.028892035408370834,0.9711079645916291
105,3264,3280,52301.431303898964,-40048.973890755,3272,16,12252.457413143966,40048.973890755,92350.40519465395,2503.0608681721874,5771.900324665872,0.3024861156253609,0.6975138843746391
106,3280,3304,99289.63796705965,-74332.36493684429,3294,24,24957.273030215365,74332.36493684429,173622.00290390395,3097.181872368512,7234.250120995998,0.29978243813226624,0.7002175618677339
107,3304,3329,89682.90072166183,-103290.49182914296,3318,25,-13607.59110748113,89682.90072166183,-192973.3925508048,3587.3160288664735,-7718.935702032192,0.3172860567983603,0.6827139432016397
108,3329,3352,88559.13905405157,-47576.818883524975,3342,23,40982.3201705266,47576.818883524975,136135.95793757655,2068.5573427619556,5918.95469293811,0.25897392498647503,0.7410260750135249
109,3352,3377,62599.14562822151,-90278.310273156,3367,25,-27679.1646449345,62599.14562822151,-152877.4559013775,2503.96582512886,-6115.098236055101,0.2905148177753423,0.7094851822246577
110,3377,3424,446529.1898059463,-9634.31003964105,3381,47,436894.87976630527,9634.31003964105,456163.49984558736,204.98531999236278,9705.606379693349,0.020683459293239108,0.9793165407067609
111,3424,3447,11262.602565724723,-59203.55039747221,3440,23,-47940.947831747486,11262.602565724723,-70466.15296319693,489.67837242281405,-3063.745781008562,0.13780465018507695,0.8621953498149231
112,3447,3509,402575.6239770505,-71561.36465090814,3462,62,331014.2593261423,71561.36465090814,474136.98862795864,1154.2155588856153,7647.370784321914,0.13113721934641487,0.8688627806535852
113,3509,3519,102689.63304209732,-740.8995965930553,3510,10,101948.73344550427,740.8995965930553,103430.53263869038,74.08995965930553,10343.053263869038,0.007112310742926588,0.9928876892570735
114,3519,3538,557.5329954767421,-97550.37318593317,3537,19,-96992.84019045644,557.5329954767421,-98107.90618140991,29.343841867196954,-5163.5740095478905,0.005650742551068984,0.9943492574489311
115,3538,3541,2302.1837871779153,-325.5687164516348,3539,3,1976.6150707262805,325.5687164516348,2627.75250362955,108.52290548387828,875.91750120985,0.11023816652178632,0.8897618334782137
116,3541,3568,100236.93344304127,-64955.30000237102,3559,27,35281.63344067025,64955.30000237102,165192.2334454123,2405.751851939667,6118.2308683486035,0.28223330934419205,0.7177666906558079
117,3568,3593,88786.74537504911,-106795.71711881629,3584,25,-18008.97174376718,88786.74537504911,-195582.4624938654,3551.4698150019644,-7823.298499754616,0.31222348594077415,0.6877765140592258
118,3593,3691,854909.6474364133,-189.05735861705034,3594,98,854720.5900777963,189.05735861705034,855098.7047950304,1.9291567205821463,8725.496987704391,0.00022104532180022854,0.9997789546781998
119,3691,3699,39372.148831009705,-2408.170872853707,3692,8,36963.977958156,2408.170872853707,41780.31970386341,301.02135910671336,5222.539962982926,0.05449769479391474,0.9455023052060852
120,3699,3712,107327.85398631515,-13938.990009368974,3703,13,93388.86397694617,13938.990009368974,121266.84399568413,1072.2300007206902,9328.21876889878,0.10309458990392402,0.896905410096076
121,3712,3735,22217.553855080605,-114434.51755407552,3728,23,-92216.9636989949,22217.553855080605,-136652.0714091561,965.9806023948089,-5941.394409093744,0.13984771360873866,0.8601522863912614
122,3735,3759,40391.63242152926,-96188.95817970042,3752,24,-55797.32575817116,40391.63242152926,-136580.5906012297,1682.984684230386,-5690.8579417179035,0.2282371308424759,0.771762869157524
123,3759,3783,59069.418161563044,-96447.61559551883,3776,24,-37378.197433955786,59069.418161563044,-155517.03375708187,2461.2257567317934,-6479.876406545078,0.27527095785132666,0.7247290421486733
124,3783,3808,90930.1722514898,-99071.27020010845,3799,25,-8141.097948618655,90930.1722514898,-190001.44245159824,3637.206890059592,-7600.05769806393,0.32367368958311216,0.6763263104168877
125,3808,3831,80143.71975270145,-86332.89855782171,3822,23,-6189.17880512026,80143.71975270145,-166476.61831052316,3484.5095544652804,-7238.113839587963,0.3249680070268798,0.6750319929731201
126,3831,3855,29084.358550428784,-112228.04466054801,3848,24,-83143.68611011922,29084.358550428784,-141312.4032109768,1211.8482729345326,-5888.016800457367,0.17068609901843987,0.8293139009815601
127,3855,3873,5060.822258735765,-105649.90811203489,3871,18,-100589.08585329913,5060.822258735765,-110710.73037077065,281.15679215198696,-6150.596131709481,0.04371386704064921,0.9562861329593508
128,3873,3879,29675.06171595916,-11264.55242583764,3875,6,18410.509290121518,11264.55242583764,40939.6141417968,1877.4254043062735,6823.269023632801,0.21577880016997422,0.7842211998300258
129,3879,3952,584831.5337464131,-100408.09677788684,3894,73,484423.4369685262,100408.09677788684,685239.6305242999,1375.4533805189978,9386.844253757534,0.1278029494499721,0.8721970505500279
130,3952,4001,318503.84810049896,-81399.08467342406,3965,49,237104.76342707488,81399.08467342406,399902.93277392304,1661.2058096617156,8161.28434232496,0.16912267499965106,0.8308773250003489
131,4001,4023,75809.5638593245,-84632.87843465594,4016,22,-8823.314575331446,75809.5638593245,-160442.44229398045,3445.8892663329316,-7292.83828609002,0.320884317952125,0.679115682047875
132,4023,4047,90702.40017050922,-89918.40273410853,4039,24,783.9974364006921,89918.40273410853,180620.80290461774,3746.600113921189,7525.8667876924055,0.33236736435969333,0.6676326356403067
133,4047,4070,65883.05882642297,-59967.83209943999,4064,23,5915.226726982983,59967.83209943999,125850.89092586297,2607.2970478017387,5471.7778663418685,0.3227222269269075,0.6772777730730926
134,4070,4093,41425.2372324106,-112368.6688465619,4090,23,-70943.43161415128,41425.2372324106,-153793.9060789725,1801.0972709743742,-6686.691568650978,0.21219864266249508,0.7878013573375049
135,4093,4180,643575.6128117107,-106371.44209197085,4110,87,537204.1707197399,106371.44209197085,749947.0549036815,1222.6602539306994,8620.081090846914,0.12421948429838824,0.8757805157016118
136,4180,4193,131528.58658406127,-4789.463425318207,4182,13,126739.12315874307,4789.463425318207,136318.05000937948,368.42026348601587,10486.003846875345,0.033941944753598775,0.9660580552464012
137,4193,4252,414005.8101261101,-79446.30389727688,4206,59,334559.5062288332,79446.30389727688,493452.11402338697,1346.547523682659,8363.595152938762,0.13867432936126345,0.8613256706387366
138,4252,4264,112808.15306625792,-1439.106234883422,4254,12,111369.0468313745,1439.106234883422,114247.25930114134,119.9255195736185,9520.604941761778,0.01243972207282529,0.9875602779271747
139,4264,4289,117618.07301335636,-69386.72137583984,4278,25,48231.35163751652,69386.72137583984,187004.7943891962,2775.4688550335936,7480.191775567848,0.2706279931642811,0.7293720068357189
140,4289,4337,337660.1464078918,-25060.2244718029,4297,48,312599.92193608894,25060.2244718029,362720.3708796947,522.0880098292271,7556.674393326973,0.06462475114075127,0.9353752488592488
141,4337,4360,121434.34710233449,-50731.538641622945,4350,23,70702.80846071155,50731.538641622945,172165.88574395742,2205.7190713749105,7485.47329321554,0.2276003806749454,0.7723996193250546
142,4360,4383,53789.56976240871,-94755.2555926519,4376,23,-40965.68583024319,53789.56976240871,-148544.8253550606,2338.6769461916833,-6458.47066761133,0.26584491347197836,0.7341550865280216
143,4383,4397,35596.64856745257,-51703.763853693315,4391,14,-16107.115286240747,35596.64856745257,-87300.41242114588,2542.617754818041,-6235.7437443675635,0.2896460524044182,0.7103539475955818
144,4397,4407,60203.95328255432,-1097.4663599986925,4398,10,59106.48692255563,1097.4663599986925,61301.41964255301,109.74663599986926,6130.141964255301,0.017587915911732997,0.982412084088267
145,4407,4431,32648.483271819212,-95813.72045453724,4425,24,-63165.237182718025,32648.483271819212,-128462.20372635644,1360.353469659134,-5352.591821931518,0.2026462916900659,0.797353708309934
146,4431,4456,58189.93264144931,-92879.86790484327,4448,25,-34689.935263393956,58189.93264144931,-151069.80054629256,2327.5973056579724,-6042.792021851703,0.27807515452216963,0.7219248454778303
147,4456,4480,63633.44357351377,-113696.88074917418,4471,24,-50063.43717566041,63633.44357351377,-177330.32432268793,2651.39348222974,-7388.76351344533,0.26407888675165764,0.7359211132483423
148,4480,4505,48713.61008985614,-104666.6540329204,4494,25,-55953.04394306426,48713.61008985614,-153380.26412277654,1948.5444035942458,-6135.210564911062,0.24104446648690703,0.758955533513093
149,4505,4528,63232.339874627694,-86710.85012548638,4519,23,-23478.510250858686,63232.339874627694,-149943.1900001141,2749.232168462074,-6519.269130439743,0.2966210048206842,0.7033789951793158
150,4528,4545,4881.737091852465,-82207.2630276644,4544,17,-77325.52593581194,4881.737091852465,-87089.00011951687,287.16100540308616,-5122.882359971581,0.05307924280995095,0.946920757190049
151,4545,4550,25608.30396963042,-5043.621712684628,4546,5,20564.68225694579,5043.621712684628,30651.925682315046,1008.7243425369255,6130.385136463009,0.14129554190254978,0.8587044580974502
152,4550,4579,115731.36486170681,-48880.473517992505,4566,29,66850.8913437143,48880.473517992505,164611.83837969933,1685.5335695859485,5676.270288955149,0.22895659840630062,0.7710434015936993
153,4579,4600,83653.11426853202,-34633.59248026454,4591,21,49019.521788267484,34633.59248026454,118286.70674879657,1649.2186895364066,5632.700321371265,0.22648132821389835,0.7735186717861016
154,4600,4623,35481.350862843916,-86803.77281445733,4616,23,-51322.42195161342,35481.350862843916,-122285.12367730125,1542.6674288193008,-5316.74450770875,0.22489791298350495,0.7751020870164951
155,4623,4648,57561.707886273296,-84355.43846342972,4639,25,-26793.73057715642,57561.707886273296,-141917.14634970302,2302.4683154509316,-5676.6858539881205,0.2885604497115261,0.7114395502884738
156,4648,4673,47926.0874271316,-65734.46216807196,4662,25,-17808.37474094036,47926.0874271316,-113660.54959520356,1917.0434970852639,-4546.421983808143,0.2965968492834408,0.7034031507165592
157,4673,4696,81766.6087169275,-57612.03174942343,4687,23,24154.576967504065,57612.03174942343,139378.64046635095,2504.870945627106,6059.940889841346,0.2924607094406882,0.7075392905593119
158,4696,4719,53294.322156519695,-72588.19030476759,4711,23,-19293.868148247893,53294.322156519695,-125882.51246128729,2317.1444415878127,-5473.152715708143,0.2974398016919939,0.7025601983080061
159,4719,4743,40413.218923807726,-59451.13309665446,4736,24,-19037.914172846737,40413.218923807726,-99864.35202046219,1683.884121825322,-4161.014667519258,0.28809465869538947,0.7119053413046105
160,4743,4767,56441.83577969479,-57394.811358049636,4760,24,-952.9755783548462,56441.83577969479,-113836.64713774442,2351.743157487283,-4743.193630739351,0.33146780974705436,0.6685321902529456
161,4767,4781,20.027521970556336,-30343.602376386807,4780,14,-30323.57485441625,20.027521970556336,-30363.629898357365,1.430537283611167,-2168.830707025526,0.0006591544162539529,0.999340845583746
162,4781,4795,107810.96336251489,-145.8393773029511,4782,14,107665.12398521193,145.8393773029511,107956.80273981784,10.417098378782223,7711.200195701274,0.0013490824502230528,0.998650917549777
163,4795,4816,62436.96838607804,-46453.008076189144,4807,21,15983.960309888898,46453.008076189144,108889.9764622672,2212.0480036280546,5185.236974393676,0.2990351203448737,0.7009648796551263
164,4816,4840,40909.75518377113,-73895.90295929025,4830,24,-32986.14777551912,40909.75518377113,-114805.65814306139,1704.5731326571304,-4783.569089294225,0.2627212959188906,0.7372787040811094
165,4840,4863,45793.87600142797,-69155.9356518051,4856,23,-23362.059650377138,45793.87600142797,-114949.81165323308,1991.0380870186073,-4997.817897966655,0.2848875540283158,0.7151124459716842
166,4863,4887,52598.015349359375,-51908.73844309291,4880,24,689.2769062664665,51908.73844309291,104506.75379245228,2162.864101795538,4354.4480746855115,0.3318644317208927,0.6681355682791073
167,4887,4911,64614.43108245056,-36397.52356286534,4903,24,28216.90751958522,36397.52356286534,101011.9546453159,1516.5634817860557,4208.831443554829,0.26488364585535745,0.7351163541446425
168,4911,4934,24642.391173997356,-62400.50575891185,4929,23,-37758.114584914496,24642.391173997356,-87042.8969329092,1071.4083119129284,-3784.4737796917047,0.22064133595115365,0.7793586640488464
169,4934,4958,36908.03900408364,-65267.72773658577,4952,24,-28359.68873250213,36908.03900408364,-102175.76674066941,1537.834958503485,-4257.323614194559,0.26536546657212823,0.7346345334278718
170,4958,4984,61103.132569429596,-67037.45267867885,4975,26,-5934.320109249253,61103.132569429596,-128140.58524810844,2350.1204834396,-4928.484048004171,0.3228806391784325,0.6771193608215675
171,4984,5008,77975.71430401763,-48535.97211446247,4994,24,29439.74218955516,48535.97211446247,126511.6864184801,2022.3321714359363,5271.32026743667,0.2772729011129754,0.7227270988870246
172,5008,5030,23477.65527869005,-99764.10449744073,5025,22,-76286.44921875067,23477.65527869005,-123241.75977613078,1067.1661490313659,-5601.898171642309,0.16001737241058223,0.8399826275894178
173,5030,5059,97442.46659692469,-51565.548763374725,5039,29,45876.91783354996,51565.548763374725,149008.0153602994,1778.1223711508526,5138.207426217221,0.2570904545106417,0.7429095454893583
174,5059,5081,165002.67581203513,-33.31755570923269,5060,22,164969.35825632588,33.31755570923269,165035.99336774438,1.5144343504196678,7501.636062170199,0.00020183979398013483,0.99979816020602
