,f,max
0.0,22186.924382053632,
1.0,1103.983186747595,
2.0,175.27890685628535,
3.0,309.2255215442383,
4.0,170.5341341218735,
5.0,258.85360909817524,
6.0,339.54546456957866,
7.0,185.9527280982028,
8.0,174.2720316587759,
9.0,153.38952784356823,
10.0,158.75528688630783,
11.0,164.862301918224,164.862301918224
12.0,95.79790056131631,
13.0,68.43571539583691,
14.0,41.3083351804033,
15.0,26.524470064217617,
16.0,121.017127715216,
17.0,46.62965576314397,
18.0,83.31204579106051,
19.0,94.44987412626243,
20.0,147.0877585843147,147.0877585843147
21.0,39.92365191855556,
22.0,52.593377934178946,
23.0,37.96655105574722,
24.0,44.034425839468824,
25.0,75.19271395849852,
26.0,44.387882767079276,
27.0,70.32573631044869,
28.0,62.75159489527858,
29.0,43.84865458982754,
30.0,121.10393068399851,
31.0,44.336471129505775,
32.0,33.25166670790767,
33.0,62.372341178828854,
34.0,73.90279844025414,
35.0,96.34957694728459,
36.0,50.629785534003865,
37.0,117.92715635453757,
38.0,74.96939350185599,
39.0,14.450706521411675,
40.0,64.86532963460078,
41.0,38.85278217352573,
42.0,90.69757237390047,
43.0,43.97665381265995,
44.0,16.38895883936986,
45.0,46.92166533722156,
46.0,33.08702534129062,
47.0,68.72258888159597,
48.0,75.49264300157985,
49.0,65.05029276000164,
50.0,54.831513147763744,
51.0,149.66268961436558,
52.0,1072.5355168742049,1072.5355168742049
53.0,250.22098983986814,250.22098983986814
54.0,143.44308960287344,
55.0,128.2406458240591,
56.0,66.56192915511076,
57.0,55.919950818235414,
58.0,69.56287211529506,
59.0,26.94578620074697,
60.0,98.14499130657669,
61.0,82.20779608412317,
62.0,38.7744411150184,
63.0,36.74852209934263,
64.0,16.44381606639586,
65.0,26.932350880554896,
66.0,85.36500544902422,
67.0,59.19111322536436,
68.0,77.01205313940383,
69.0,22.319468167258922,
70.0,30.259266701810535,
71.0,54.545489689268976,
72.0,47.438330336577785,
73.0,52.73530080820132,
74.0,47.95017769740181,
75.0,85.14032773883251,
76.0,44.910964858852886,
77.0,27.59156830697693,
78.0,10.17375701508676,
79.0,29.91310696410392,
80.0,26.879958543160438,
81.0,5.599902813912167,
82.0,30.331378845639502,
83.0,28.928568730039828,
84.0,5.870914946752822,
85.0,49.7062286928246,
86.0,51.928587774736954,
87.0,25.701434101576258,
88.0,31.488154664658534,
89.0,67.9602642803028,
90.0,2.740924118560637,
91.0,2.038590881774763,
92.0,19.015657611197064,
93.0,12.02532540189108,
94.0,61.045631961394115,
95.0,56.8903392001436,
96.0,17.946964863796182,
97.0,74.9181242665583,
98.0,41.964240723151036,
99.0,31.59171865681991,
100.0,60.771982184659656,
101.0,62.31157834622443,
102.0,62.939542485931106,
103.0,154.40028807246506,
104.0,596.0888896296847,596.0888896296847
105.0,284.7313081576138,284.7313081576138
106.0,89.14958248959258,
107.0,61.798045301658966,
108.0,71.49068459629966,
109.0,74.03418738132433,
110.0,21.99741737510362,
111.0,39.39122097552411,
112.0,35.778797930152415,
113.0,50.29940026404496,
114.0,0.9518609762666875,
115.0,21.299257111667867,
116.0,43.02904251744431,
117.0,27.17926939688653,
118.0,16.70613544650325,
119.0,15.657648352047607,
120.0,16.763971620616186,
121.0,44.313382834869714,
122.0,21.737366450178044,
123.0,30.987420406729285,
124.0,23.546905739897014,
125.0,36.761044593881536,
126.0,48.69256474278708,
127.0,38.64158052446163,
128.0,21.257285931178668,
129.0,4.159735994688532,
130.0,13.504730950604431,
131.0,42.24971591292876,
132.0,6.318657702343663,
133.0,50.4542537526617,
134.0,60.4540099977714,
135.0,38.42750567918182,
136.0,38.81108164121522,
137.0,57.61088579360938,
138.0,24.360754463370295,
139.0,31.908185555191725,
140.0,11.35451062987218,
141.0,27.84412084952411,
142.0,41.66836362295861,
143.0,26.197782053289274,
144.0,20.870339124652645,
145.0,35.58127387528239,
146.0,13.811198901503259,
147.0,36.42630912953019,
148.0,32.236132337140305,
149.0,41.602345263356405,
150.0,40.7906303310326,
151.0,14.201921002047929,
152.0,25.029660502687964,
153.0,19.577622014969656,
154.0,57.67200545692093,
155.0,79.64234027338652,
156.0,199.43864762663912,199.43864762663912
157.0,139.17136222144254,139.17136222144254
158.0,46.157991011793825,
159.0,45.591701994878306,
160.0,37.69982826071764,
161.0,14.343364062222472,
162.0,23.42364176260445,
163.0,12.112196320248403,
164.0,20.749551207853514,
165.0,10.896360451067144,
166.0,14.44978993635207,
167.0,20.761717230587728,
168.0,19.968527859843476,
169.0,14.06413426012408,
170.0,30.381944623072112,
171.0,22.392838877593576,
172.0,48.849728600911995,
173.0,21.167133360700586,
174.0,40.8337871704518,
175.0,21.260206202123538,
176.0,16.395360987422666,
177.0,23.5808030277777,
178.0,18.312594820015608,
179.0,40.94984498116866,
180.0,32.56384225295133,
181.0,21.669687781925955,
182.0,11.555969089528238,
183.0,19.258173405226245,
184.0,21.937627220553264,
185.0,24.723916240499133,
186.0,36.20198112151277,
187.0,13.945819706608392,
188.0,14.088787431832506,
189.0,28.476873587920274,
