,0
1,11.0
2,18.0
3,15.0
4,17.0
5,21.0
6,22.0
7,41.0
8,19.0
9,14.0
10,9.0
11,6.0
12,1.0
13,2.0
14,1.0
15,2.0
16,2.0
17,2.0
18,7.0
19,2.0
