,Anfang,Ende,RES,EE,Wechsel_EE-RES,Delta_t,Delta_E,LV_kurz,LV_lang,P_kurz,P_lang,Anteil_kurz,Anteil_lang
70,2835,2848,107052.66667544504,-83155.21074726313,2839,13,23897.45592818191,83155.21074726313,190207.87742270817,6396.554672866395,14631.375186362167,0.30419326655967177,0.6958067334403283
71,2848,2869,1003.5587807577886,-598584.6373095909,2868,21,-597581.0785288331,1003.5587807577886,-599588.1960903488,47.7885133694185,-28551.81886144518,0.0016709499799462998,0.9983290500200537
72,2869,2894,28354.181036726368,-1153572.387885951,2888,25,-1125218.2068492246,28354.181036726368,-1181926.5689226773,1134.1672414690547,-47277.06275690709,0.02342777164527937,0.9765722283547207
73,2894,2941,10669.81049586517,-2718115.6539844126,2938,47,-2707445.8434885475,10669.81049586517,-2728785.4644802776,227.01724459287595,-58059.26520170803,0.0038948657396708514,0.9961051342603292
74,2941,2968,74698.3967013069,-1302561.4977550753,2959,27,-1227863.1010537685,74698.3967013069,-1377259.8944563821,2766.607285233589,-51009.625720606746,0.051446654601729425,0.9485533453982706
75,2968,2990,19300.626138305986,-562909.4714583482,2984,22,-543608.8453200422,19300.626138305986,-582210.0975966542,877.3011881048176,-26464.095345302463,0.032086919445862276,0.9679130805541377
76,2990,3036,1943.928235822159,-3146216.8142412165,3035,46,-3144272.886005394,1943.928235822159,-3148160.742477039,42.25930947439476,-68438.27701037041,0.0006170995693874047,0.9993829004306125
77,3036,3062,22512.29680060721,-983902.9627558757,3057,26,-961390.6659552684,22512.29680060721,-1006415.2595564829,865.8575692541235,-38708.27921371088,0.021879379808148806,0.9781206201918512
78,3062,3087,39703.73751772236,-905339.7844017564,3079,25,-865636.0468840341,39703.73751772236,-945043.5219194787,1588.1495007088943,-37801.74087677915,0.040318708315485625,0.9596812916845143
79,3087,3112,85957.16843977907,-773155.5448309141,3103,25,-687198.376391135,85957.16843977907,-859112.7132706932,3438.286737591163,-34364.50853082773,0.09095324071084147,0.9090467592891585
80,3112,3136,89041.8373651484,-453406.219672645,3127,24,-364364.38230749656,89041.8373651484,-542448.0570377933,3710.0765568811835,-22602.00237657472,0.14100279062950846,0.8589972093704916
81,3136,3146,2806.206378338151,-218145.4616003703,3143,10,-215339.25522203214,2806.206378338151,-220951.66797870846,280.62063783381507,-22095.166797870846,0.012541263123818987,0.987458736876181
82,3146,3160,75101.71851634985,-5138.499453340136,3149,14,69963.21906300972,5138.499453340136,80240.21796968998,367.0356752385811,5731.444140692141,0.060184781505678527,0.9398152184943215
83,3160,3172,3315.761371882295,-258842.0362152726,3169,12,-255526.2748433903,3315.761371882295,-262157.7975871549,276.31344765685793,-21846.483132262907,0.012489987269858088,0.9875100127301419
84,3172,3184,83822.92008468817,-14752.417491663919,3174,12,69070.50259302426,14752.417491663919,98575.33757635209,1229.3681243053265,8214.611464696007,0.13017479683427902,0.869825203165721
85,3184,3206,56809.5135418919,-446642.02650415915,3199,22,-389832.51296226727,56809.5135418919,-503451.540046051,2582.250615540541,-22884.16091118414,0.10139829134665101,0.8986017086533489
86,3206,3220,1521.5663248815745,-696011.8458431732,3218,14,-694490.2795182916,1521.5663248815745,-697533.4121680548,108.68330892011247,-49823.81515486106,0.00217660466157019,0.9978233953384298
87,3220,3229,24971.149099311893,-13045.04303807272,3222,9,11926.106061239174,13045.04303807272,38016.19213738461,1449.4492264525243,4224.02134859829,0.25547840731324184,0.7445215926867582
88,3229,3302,25331.220842975727,-3806483.3228187105,3295,73,-3781152.101975735,25331.220842975727,-3831814.543661686,347.0030252462428,-52490.61018714638,0.006567348601674841,0.9934326513983252
89,3302,3327,26762.000305248286,-893486.082376224,3320,25,-866724.0820709757,26762.000305248286,-920248.0826814723,1070.4800122099314,-36809.92330725889,0.028259467122931946,0.9717405328770681
90,3327,3350,36582.40857930115,-723172.5661737885,3343,23,-686590.1575944873,36582.40857930115,-759754.9747530897,1590.5395034478759,-33032.82498926477,0.045938328835218915,0.9540616711647811
91,3350,3409,198041.8633929859,-1821394.6192135455,3384,59,-1623352.7558205596,198041.8633929859,-2019436.4826065314,3356.64175242349,-34227.73699333104,0.08930949145468182,0.9106905085453181
92,3409,3473,72282.06704736137,-2976668.380251701,3464,64,-2904386.3132043397,72282.06704736137,-3048950.4472990623,1129.4072976150214,-47639.85073904785,0.023158180851674554,0.9768418191483255
93,3473,3506,159536.5411130359,-42633.53203443022,3478,33,116903.00907860568,42633.53203443022,202170.07314746612,1291.9252131645521,6126.365852953519,0.17415402033296137,0.8258459796670387
94,3506,3517,30744.81769789128,-141887.935596118,3512,11,-111143.11789822673,30744.81769789128,-172632.7532940093,2794.9834270810256,-15693.886663091755,0.15117113233256033,0.8488288676674398
95,3517,3565,19938.920554976758,-2992784.2415169235,3560,48,-2972845.3209619466,19938.920554976758,-3012723.1620719004,415.39417822868245,-62765.06587649792,0.0065747254431017125,0.9934252745568982
96,3565,3589,3491.0828811945184,-1323470.9936034735,3587,24,-1319979.910722279,3491.0828811945184,-1326962.076484668,145.46178671643827,-55290.086520194505,0.002623980300710836,0.9973760196992891
97,3589,3677,705460.3883885739,-324431.3276586697,3598,88,381029.0607299042,324431.3276586697,1029891.7160472436,3686.719632484883,11703.314955082313,0.23955239421379798,0.7604476057862021
98,3677,3689,90797.68574215828,-1029.721628099589,3678,12,89767.96411405869,1029.721628099589,91827.40737025788,85.81013567496575,7652.28394752149,0.01108931149613514,0.9889106885038649
99,3689,3709,25804.87145712533,-447735.93501771416,3705,20,-421931.0635605888,25804.87145712533,-473540.8064748395,1290.2435728562664,-23677.040323741974,0.051677370201732686,0.9483226297982673
100,3709,3756,3705.654293906293,-3008680.856058835,3754,47,-3004975.2017649286,3705.654293906293,-3012386.5103527415,78.84370838098495,-64093.33000750514,0.0012286276717079138,0.998771372328292
101,3756,3781,23207.11668696939,-1416403.3446861308,3777,25,-1393196.2279991615,23207.11668696939,-1439610.4613731,928.2846674787756,-57584.418454924,0.015864669002505254,0.9841353309974948
102,3781,3807,39336.993438124184,-1078459.4260307876,3800,26,-1039122.4325926634,39336.993438124184,-1117796.4194689118,1512.9612860816994,-42992.16997957353,0.0339952100590535,0.9660047899409465
103,3807,3830,10249.323675052097,-612135.8298952885,3823,23,-601886.5062202363,10249.323675052097,-622385.1535703406,445.62276848052596,-27060.22406827568,0.016201019773186477,0.9837989802268134
104,3830,3876,1933.020536226557,-2974010.114876735,3875,46,-2972077.0943405083,1933.020536226557,-2975943.1354129617,42.02218557014254,-64694.415987238295,0.0006491272420328081,0.9993508727579672
105,3876,3904,65544.89453255654,-1263854.1457790188,3896,28,-1198309.251246462,65544.89453255654,-1329399.0403115754,2340.889090448448,-47478.537153984835,0.046987475908757854,0.953012524091242
106,3904,3916,5404.64015982327,-320922.4152951911,3912,12,-315517.7751353678,5404.64015982327,-326327.0554550144,450.38667998527245,-27193.921287917867,0.016292203100479165,0.9837077968995208
107,3916,3921,28507.61476341282,-17379.468365759018,3918,5,11128.146397653803,17379.468365759018,45887.083129171835,3475.8936731518033,9177.416625834367,0.2747023182882273,0.7252976817117727
108,3921,3929,50881.096892123154,-17967.947426333954,3922,8,32913.1494657892,17967.947426333954,68849.0443184571,2245.9934282917443,8606.130539807138,0.2069634879673427,0.7930365120326573
109,3929,3951,155022.68413642744,-81304.30048912279,3933,22,73718.38364730465,81304.30048912279,236326.98462555022,3695.650022232854,10742.135664797737,0.25597069400695166,0.7440293059930483
110,3951,3978,99682.86131024465,-868285.0744718914,3966,27,-768602.2131616467,99682.86131024465,-967967.935782136,3691.9578263053577,-35850.664288227264,0.09336654042849873,0.9066334595715013
111,3978,4001,121014.53800952238,-25771.330224645015,3983,23,95243.20778487736,25771.330224645015,146785.8682341674,1120.4926184628268,6381.994271050757,0.149349493703077,0.8506505062969231
112,4001,4021,11866.331921027473,-1013515.3534647948,4018,20,-1001649.0215437673,11866.331921027473,-1025381.6853858223,593.3165960513736,-51269.08426929112,0.011440206896550805,0.9885597931034492
113,4021,4045,14321.043388458405,-1412485.91356362,4042,24,-1398164.8701751616,14321.043388458405,-1426806.9569520785,596.7101411857669,-59450.28987300327,0.009937384732705463,0.9900626152672946
114,4045,4068,2737.8837809961333,-1256266.3509143998,4066,23,-1253528.4671334038,2737.8837809961333,-1259004.234695396,119.03842526070144,-54739.31455197374,0.002169923426430629,0.9978300765735694
115,4068,4122,102086.33683815683,-2927305.792989536,4111,54,-2825219.4561513793,102086.33683815683,-3029392.129827693,1890.4877192251265,-56099.85425606839,0.03260004433204686,0.9673999556679531
116,4122,4170,275766.3063511037,-34945.01640696026,4133,48,240821.28994414344,34945.01640696026,310711.32275806397,728.0211751450055,6473.152557459666,0.10109757133739912,0.8989024286626008
117,4170,4185,7163.178258117391,-249854.4114713998,4183,15,-242691.2332132824,7163.178258117391,-257017.5897295172,477.54521720782606,-17134.505981967814,0.027114684814803308,0.9728853151851967
118,4185,4190,25922.16164715303,-31886.313051392935,4186,5,-5964.151404239907,25922.16164715303,-57808.474698545964,5184.432329430606,-11561.694939709192,0.30958992763566373,0.6904100723643363
119,4190,4216,57567.01763074898,-911926.8186715567,4208,26,-854359.8010408076,57567.01763074898,-969493.8363023057,2214.1160627211148,-37288.2244731656,0.0560502500025196,0.9439497499974804
120,4216,4241,105436.03725057551,-178300.1152388797,4230,25,-72864.07798830418,105436.03725057551,-283736.1524894552,4217.44149002302,-11349.446099578206,0.27092387387959915,0.7290761261204008
121,4241,4262,37582.69806242255,-478941.5051964027,4256,21,-441358.80713398015,37582.69806242255,-516524.2032588253,1789.6522886867879,-24596.390631372633,0.0678257173350629,0.9321742826649372
122,4262,4287,42855.328745328996,-855405.8978930522,4280,25,-812550.5691477233,42855.328745328996,-898261.2266383811,1714.2131498131598,-35930.44906553524,0.04553668565298599,0.9544633143470139
123,4287,4315,104203.13564561827,-628828.6704662932,4302,28,-524625.5348206749,104203.13564561827,-733031.8061119115,3721.540558772081,-26179.7073611397,0.12446104486140326,0.8755389551385967
124,4315,4336,47854.6123564108,-168862.45051081703,4326,21,-121007.83815440623,47854.6123564108,-216717.06286722783,2278.7910645909906,-10319.860136534659,0.18087579600484435,0.8191242039951555
125,4336,4359,53754.76566859855,-770882.8697929396,4351,23,-717128.104124341,53754.76566859855,-824637.6354615382,2337.163724721676,-35853.81023745819,0.06119675625544784,0.9388032437445522
126,4359,4381,11176.785330756904,-1658963.6228619332,4378,22,-1647786.8375311764,11176.785330756904,-1670140.40819269,508.03569685258657,-75915.47309966772,0.006647636373321272,0.9933523636266788
127,4381,4478,25274.417875461266,-6323862.876338046,4473,97,-6298588.458462585,25274.417875461266,-6349137.294213507,260.5610090253739,-65455.023651685646,0.003964980458907093,0.9960350195410929
128,4478,4503,31270.49913143506,-1177741.6385863042,4496,25,-1146471.139454869,31270.49913143506,-1209012.1377177392,1250.8199652574024,-48360.48550870957,0.02521239772482418,0.9747876022751758
129,4503,4575,55735.94300714471,-4308414.713553229,4568,72,-4252678.770546084,55735.94300714471,-4364150.656560374,774.1103195436766,-60613.20356333853,0.012610265388392184,0.9873897346116077
130,4575,4595,222.23961600305847,-959151.0229210185,4594,20,-958928.7833050155,222.23961600305847,-959373.2625370215,11.111980800152924,-47968.663126851076,0.00023159718392220895,0.9997684028160778
131,4595,4646,14292.890434987812,-3541942.1816271986,4641,51,-3527649.2911922107,14292.890434987812,-3556235.0720621864,280.25275362721203,-69730.09945219973,0.004003018765043245,0.9959969812349567
132,4646,4672,41353.52229850143,-910848.1082112717,4663,26,-869494.5859127702,41353.52229850143,-952201.6305097732,1590.5200884039014,-36623.139634991276,0.04162176823462299,0.958378231765377
133,4672,4693,11322.708314874177,-1236486.3511901277,4690,21,-1225163.6428752535,11322.708314874177,-1247809.0595050019,539.1765864225798,-59419.47902404771,0.008992472912091546,0.9910075270879084
134,4693,4716,1129.2933672840354,-1829559.64917662,4715,23,-1828430.3558093358,1129.2933672840354,-1830688.942543904,49.09971162104502,-79595.17141495235,0.0006164876760942928,0.9993835123239057
135,4716,4791,42894.7677399813,-5265661.244757083,4784,75,-5222766.477017102,42894.7677399813,-5308556.012497065,571.930236533084,-70780.7468332942,0.008015539991209868,0.9919844600087901
136,4791,4814,16594.545184956485,-1035000.2727780074,4809,23,-1018405.7275930509,16594.545184956485,-1051594.8179629638,721.5019645633255,-45721.513824476686,0.015535209165585479,0.9844647908344146
137,4814,4838,20843.1150093639,-1174711.3932834044,4832,24,-1153868.2782740404,20843.1150093639,-1195554.5082927684,868.4631253901625,-49814.77117886535,0.01713511651953206,0.9828648834804679
138,4838,4982,13347.398786712285,-12131332.62572865,4977,144,-12117985.226941938,13347.398786712285,-12144680.024515362,92.69026935216864,-84338.05572580112,0.0010978260142044639,0.9989021739857955
139,4982,5008,52917.40834981192,-922020.5893094226,4998,26,-869103.1809596107,52917.40834981192,-974937.9976592346,2035.2849365312277,-37497.61529458594,0.051483319580211635,0.9485166804197884
140,5008,5056,61064.98341551868,-2983687.728038704,5047,48,-2922622.744623185,61064.98341551868,-3044752.711454223,1272.1871544899725,-63432.34815529631,0.01966148351733174,0.9803385164826682
141,5056,5079,56556.4943548197,-745843.4168626018,5071,23,-689286.9225077821,56556.4943548197,-802399.9112174214,2458.9780154269433,-34886.952661627016,0.0658432651388652,0.9341567348611348
142,5079,5101,10613.473765534962,-1625877.5960464485,5097,22,-1615264.1222809134,10613.473765534962,-1636491.0698119835,482.4306257061346,-74385.95771872652,0.006443715917680883,0.9935562840823191
143,5101,5126,20802.859838395416,-1491203.3274378343,5121,25,-1470400.467599439,20802.859838395416,-1512006.1872762297,832.1143935358166,-60480.24749104919,0.013571723025483784,0.9864282769745163
144,5126,5152,57528.69470371048,-772871.8373865398,5143,26,-715343.1426828293,57528.69470371048,-830400.5320902503,2212.6421039888646,-31938.482003471167,0.06478972982050483,0.9352102701794951
145,5152,5175,33811.64458482484,-1174098.2851519024,5168,23,-1140286.6405670776,33811.64458482484,-1207909.9297367272,1470.0715036880365,-52517.823032031614,0.02722965057871266,0.9727703494212874
146,5175,5197,7637.035561629989,-1494895.644025115,5194,22,-1487258.608463485,7637.035561629989,-1502532.679586745,347.1379800740904,-68296.93998121569,0.005057071059645535,0.9949429289403544
147,5197,5222,38483.89244982808,-988332.7031734742,5215,25,-949848.8107236461,38483.89244982808,-1026816.5956233023,1539.3556979931234,-41072.66382493209,0.03612491769288127,0.9638750823071187
148,5222,5269,12204.857499258858,-3368705.042894985,5266,47,-3356500.185395726,12204.857499258858,-3380909.900394244,259.6778191331672,-71934.25319987754,0.003596948046294732,0.9964030519537052
149,5269,5320,37323.83937556073,-3251172.297482168,5313,51,-3213848.458106607,37323.83937556073,-3288496.1368577285,731.8399877560928,-64480.31640897507,0.011222447288873538,0.9887775527111264
150,5320,5345,60958.54215480517,-580213.7229100061,5335,25,-519255.1807552009,60958.54215480517,-641172.2650648112,2438.341686192207,-25646.890602592448,0.08681935264483875,0.9131806473551612
151,5345,5368,74761.15736020355,-455208.21064611536,5359,23,-380447.0532859118,74761.15736020355,-529969.3680063189,3250.4851026175456,-23042.146435057344,0.12362722605228402,0.876372773947716
152,5368,5392,97185.13046341592,-887843.1988040225,5383,24,-790658.0683406066,97185.13046341592,-985028.3292674384,4049.380435975663,-41042.847052809935,0.08980218236020257,0.9101978176397975
153,5392,5414,39384.22253741446,-601238.8924967252,5408,22,-561854.6699593107,39384.22253741446,-640623.1150341397,1790.1919335188393,-29119.232501551804,0.05791734935988134,0.9420826506401188
154,5414,5439,31425.89128751304,-1340960.4025277856,5432,25,-1309534.5112402725,31425.89128751304,-1372386.2938152987,1257.0356515005217,-54895.451752611945,0.02238610807129551,0.9776138919287045
155,5439,5463,49406.29770008648,-874023.4001648934,5455,24,-824617.1024648069,49406.29770008648,-923429.6978649799,2058.5957375036032,-38476.23741104083,0.050785844608257025,0.9492141553917429
