snapshot,AT0 0 CCGT,AT0 0 OCGT,AT0 0 coal,AT0 0 onwind,AT0 0 ror,AT0 0 solar
2013-01-01 00:00:00,1.2016119134817847e-05,9.329887930916397e-06,1.774155355242837e-06,1675.7948070511616,6.013006976673306e-05,0.0
2013-01-01 01:00:00,1.2016044081801883e-05,9.329843254432408e-06,1.774153285908324e-06,1758.5885016811885,5.875609236767094e-05,0.0
2013-01-01 02:00:00,1.2016023761879832e-05,9.32982709930896e-06,1.7741507304010645e-06,1755.4479447490532,5.81891054883016e-05,0.0
2013-01-01 03:00:00,1.2016012682612284e-05,9.329809483505754e-06,1.7741457877377245e-06,1741.5412311695377,5.7839231811877324e-05,0.0
2013-01-01 04:00:00,1.2016034899025013e-05,9.329814485200311e-06,1.7741507089560594e-06,1639.63735112413,5.7659829445556446e-05,0.0
2013-01-01 05:00:00,1.2016089270860596e-05,9.329817623998477e-06,1.774154442294728e-06,1457.3619046449558,5.760111371086123e-05,0.0
2013-01-01 06:00:00,1.2016068452063697e-05,9.32981008619355e-06,1.774171120015715e-06,1329.5638269366793,5.767225265203348e-05,0.0
2013-01-01 07:00:00,1.2015984276928245e-05,9.329824134318547e-06,1.7741574528583147e-06,1246.441707193452,5.758961517419467e-05,0.0
2013-01-01 08:00:00,1.2014202660451502e-05,9.329534119164831e-06,1.7740863537745337e-06,1027.6393234490617,5.5784011912326885e-05,2972.2341687981584
2013-01-01 09:00:00,1.2014799484171933e-05,9.32946673669638e-06,1.7740849619667662e-06,715.1641953276204,5.54224780682033e-05,4213.8937342722
2013-01-01 10:00:00,1.201495269555679e-05,9.329547317235399e-06,1.774086879927582e-06,470.02629718740735,5.868392566625095e-05,4424.600089023651
2013-01-01 11:00:00,1.2014961690542517e-05,9.329519934191451e-06,1.774092187687038e-06,362.08761923179236,5.630715611066079e-05,4423.162022000429
2013-01-01 12:00:00,1.2015732763361967e-05,9.329782399153645e-06,1.7741497672147638e-06,266.7522237294279,5.8000822753322666e-05,3905.6577155068753
2013-01-01 13:00:00,1.2015626577011456e-05,9.32994486116208e-06,1.7741766252225894e-06,141.56100993322048,6.03024597307426e-05,2835.862001404668
2013-01-01 14:00:00,1.2670526582459404e-05,9.721876264413154e-06,2.000486446442119e-06,111.23310767433142,6.734685867580128e-05,1334.8608385807331
2013-01-01 15:00:00,1.756328056257082e-05,1.2397166256782237e-05,4.86065742535378e-06,140.53475046086197,1970.4609172277223,0.0
2013-01-01 16:00:00,1.756342934632626e-05,1.2397092266488181e-05,4.860739643254436e-06,179.30933623253534,17318.97024238093,0.0
2013-01-01 17:00:00,1.756338764325013e-05,1.239707641944485e-05,4.86074124570805e-06,260.16327689040156,22072.384085765658,0.0
2013-01-01 18:00:00,1.7563435178964476e-05,1.2397066802081844e-05,4.860737208831447e-06,263.31409685996175,15566.538035449368,0.0
2013-01-01 19:00:00,1.756347635102303e-05,1.2397072289369645e-05,4.860718405800839e-06,249.15080185865028,6011.565501168022,0.0
2013-01-01 20:00:00,1.7563452488278757e-05,1.2397104167329945e-05,4.860649779654686e-06,257.92588683063,1810.8618690753676,0.0
2013-01-01 21:00:00,1.7563520513362438e-05,1.2397163065009609e-05,4.860495679811245e-06,284.3435109588245,662.2769068699456,0.0
2013-01-01 22:00:00,1.576285451077622e-05,1.1461645357297462e-05,3.6160589501553953e-06,162.83680209992403,0.0002228776487961269,0.0
2013-01-01 23:00:00,1.576377232465115e-05,1.1462147949706265e-05,3.6157186340747756e-06,156.8430599985808,0.00022859356415217202,0.0
2013-01-02 00:00:00,1.5763149631169205e-05,1.1461846410704557e-05,3.61507395047749e-06,222.55869631763395,0.00023192488672850965,0.0
2013-01-02 01:00:00,1.2672888263221398e-05,9.722787699664746e-06,2.002460743064534e-06,267.88120462618195,6.720990896325811e-05,0.0
2013-01-02 02:00:00,1.2681103517609138e-05,9.727716836915012e-06,2.0010012189495675e-06,309.03686953527085,6.051721596497622e-05,0.0
2013-01-02 03:00:00,1.3452138956421843e-05,1.0178725475409991e-05,2.3788496843063403e-06,371.03721900938893,7.618629952938923e-05,0.0
2013-01-02 04:00:00,1.5763561161765643e-05,1.1462131210068946e-05,3.6158055026158836e-06,409.17550285970754,0.00023279633688826304,0.0
2013-01-02 05:00:00,1.7563352375926372e-05,1.2397226246633722e-05,4.860385983537518e-06,525.6634774617924,460.9861892249086,0.0
2013-01-02 06:00:00,1.756301667317473e-05,1.2397118579097345e-05,4.860715354886328e-06,589.5419900351772,4652.96723931585,0.0
2013-01-02 07:00:00,1.7562777864917727e-05,1.2397136247649429e-05,4.860743925157736e-06,659.8966178263531,16373.934551512,0.0
2013-01-02 08:00:00,1.7562046892913928e-05,1.2397223896838915e-05,4.86071295708989e-06,702.5301879776736,3932.082786323282,1211.3738036157683
2013-01-02 09:00:00,1.7561258656003574e-05,1.2397359193464153e-05,4.860551679086614e-06,764.1815735925785,839.8977559781362,2215.722889402329
2013-01-02 10:00:00,1.7560675412746275e-05,1.2397409440483715e-05,4.860574122790825e-06,920.172818645438,935.5728195619422,2977.972649887564
2013-01-02 11:00:00,1.7560434123558595e-05,1.2397423682678308e-05,4.860626290454295e-06,892.4004448588305,1322.8566154522784,3544.4146034198407
2013-01-02 12:00:00,1.7560405998121964e-05,1.2397389873581361e-05,4.860717050439097e-06,969.4569793142637,3413.746143260669,3227.4205191152096
